Country Code,Country,Item Code,Item,Element Code,Element,Unit,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F
"32","Cameroon","836","Rubber, natural","5532","Producer Price (USD/tonne)","USD","432.460177","","487.359261","","455.568638","F","336.212932","F","420.716564","F","410.515130","","316.960252","","345.790961","","324.833945","","481.757609","F","662.993826","","680.068902","","938.861623","F","1170.096689","F","1308.508324","","2109.474488","","2294.293564","","2617.210616","",,,,,,,,,,,,
"32","Cameroon","328","Seed cotton","5530","Producer Price (LCU/tonne)","LCU","95000.000000","","95000.000000","","85000.000000","","130000.000000","","135000.000000","","160000.000000","","160000.000000","","175000.000000","","175000.000000","","170000.000000","","185000.000000","","179900.000000","","180100.000000","",,,"209900.984375","Fc","220792.078125","Fc","220792.078125","Fc","232673.265625","Fc",,,,,,,,,,,,
"32","Cameroon","328","Seed cotton","5531","Producer Price (SLC/tonne)","SLC","95000.000000","","95000.000000","","85000.000000","","130000.000000","","135000.000000","","160000.000000","","160000.000000","","175000.000000","","175000.000000","","170000.000000","","185000.000000","","179900.000000","","180100.000000","",,,"209900.984375","Fc","220792.078125","Fc","220792.078125","Fc","232673.265625","Fc",,,,,,,,,,,,
"32","Cameroon","328","Seed cotton","5532","Producer Price (USD/tonne)","USD","336.751777","","358.907983","","300.180885","","234.147874","","270.460649","","312.773432","","274.127785","","296.634403","","284.229702","","238.771993","","252.374193","","258.110539","","309.875951","",,,"398.631619","Fc","422.645423","Fc","461.349584","Fc","519.586127","Fc",,,,,,,,,,,,
"32","Cameroon","83","Sorghum","5530","Producer Price (LCU/tonne)","LCU","50000.000000","","73000.000000","","66500.000000","F","60000.000000","","80000.000000","","60000.000000","","90000.000000","","120000.000000","","230000.000000","","178000.000000","F","126000.000000","","126000.000000","","120000.000000","","126459.220000","F","130143.410000","F","138993.260000","F","151079.970000","F","168520.511966","","150414.850000","","122541.670000","","149093.750000","","168504.478949","",,,,
"32","Cameroon","83","Sorghum","5531","Producer Price (SLC/tonne)","SLC","50000.000000","","73000.000000","","66500.000000","F","60000.000000","","80000.000000","","60000.000000","","90000.000000","","120000.000000","","230000.000000","","178000.000000","F","126000.000000","","126000.000000","","120000.000000","","126459.220000","F","130143.410000","F","138993.260000","F","151079.970000","F","168520.511966","","150414.850000","","122541.670000","","149093.750000","","168504.478949","",,,,
"32","Cameroon","83","Sorghum","5532","Producer Price (USD/tonne)","USD","177.237778","","275.792450","","234.847399","F","108.068249","","160.272977","","117.290037","","154.196879","","203.406448","","373.559037","","250.008322","F","171.887288","","180.777809","","206.469262","","239.691436","F","247.160719","F","266.064189","F","315.684702","F","376.325660","","319.379247","","247.879420","","316.258511","","330.245529","",,,,
"32","Cameroon","122","Sweet potatoes","5530","Producer Price (LCU/tonne)","LCU",,,"64600.000000","","57066.670000","F","49533.340000","F","42000.000000","","42000.000000","","43000.000000","","48000.000000","","45000.000000","","48000.000000","F","51000.000000","","51000.000000","","81000.000000","","85359.970000","F","87846.800000","F","93820.450000","F","101978.980000","F","87893.822240","","72983.560000","","56250.000000","","57597.220000","","80757.798599","",,,,
"32","Cameroon","122","Sweet potatoes","5531","Producer Price (SLC/tonne)","SLC",,,"64600.000000","","57066.670000","F","49533.340000","F","42000.000000","","42000.000000","","43000.000000","","48000.000000","","45000.000000","","48000.000000","F","51000.000000","","51000.000000","","81000.000000","","85359.970000","F","87846.800000","F","93820.450000","F","101978.980000","F","87893.822240","","72983.560000","","56250.000000","","57597.220000","","80757.798599","",,,,
"32","Cameroon","122","Sweet potatoes","5532","Producer Price (USD/tonne)","USD",,,"244.057428","","201.533218","F","89.216356","F","84.143313","","82.103026","","73.671842","","81.362579","","73.087638","","67.417974","F","69.573426","","73.171970","","139.366752","","161.791713","F","166.833482","F","179.593326","F","213.087174","F","196.277001","","154.967641","","113.783478","","122.175551","","158.274143","",,,,
"32","Cameroon","136","Taro (cocoyam)","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138663.426380","","126572.240000","","164124.070000","","187031.530000","","203739.197779","",,,,
"32","Cameroon","136","Taro (cocoyam)","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138663.426380","","126572.240000","","164124.070000","","187031.530000","","203739.197779","",,,,
"32","Cameroon","136","Taro (cocoyam)","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"309.651358","","268.753695","","331.993021","","396.732346","","399.300717","",,,,
"32","Cameroon","826","Tobacco, unmanufactured","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,"1200000.000000","","1279000.000000","","1500000.000000","",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32","Cameroon","826","Tobacco, unmanufactured","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,"1200000.000000","","1279000.000000","","1500000.000000","",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32","Cameroon","826","Tobacco, unmanufactured","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,"2034.064478","","2077.313078","","2106.811701","",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32","Cameroon","388","Tomatoes","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136125.000000","","288129.483692","",,,,
"32","Cameroon","388","Tomatoes","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136125.000000","","288129.483692","",,,,
"32","Cameroon","388","Tomatoes","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"288.749125","","564.694034","",,,,
"32","Cameroon","137","Yams","5530","Producer Price (LCU/tonne)","LCU","80000.000000","","86500.000000","","74196.010000","F","56457.160000","F","48300.220000","F","49880.300000","F","49016.180000","F","45983.580000","F","125000.000000","","177000.000000","F","229000.000000","","229000.000000","","272000.000000","","286640.890000","F","294991.730000","F","315051.390000","F","342447.930000","F","192266.466125","","98729.630000","","235833.330000","","211493.060000","","305722.095490","",,,,
"32","Cameroon","137","Yams","5531","Producer Price (SLC/tonne)","SLC","80000.000000","","86500.000000","","74196.010000","F","56457.160000","F","48300.220000","F","49880.300000","F","49016.180000","F","45983.580000","F","125000.000000","","177000.000000","F","229000.000000","","229000.000000","","272000.000000","","286640.890000","F","294991.730000","F","315051.390000","F","342447.930000","F","192266.466125","","98729.630000","","235833.330000","","211493.060000","","305722.095490","",,,,
"32","Cameroon","137","Yams","5532","Producer Price (USD/tonne)","USD","283.580444","","326.795163","","262.026164","F","101.687107","F","96.765251","F","97.507704","F","83.979355","F","77.944639","F","203.021216","","248.603781","F","312.398326","","328.556495","","467.996994","","543.300571","F","560.230964","F","603.078829","F","715.551987","F","429.353103","","209.634852","","477.047759","","448.620283","","599.173125","",,,,
"37","Central African Republic","56","Maize","5530","Producer Price (LCU/tonne)","LCU",,,,,,,"135997.000000","","270960.000000","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37","Central African Republic","56","Maize","5531","Producer Price (SLC/tonne)","SLC",,,,,,,"135997.000000","","270960.000000","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37","Central African Republic","56","Maize","5532","Producer Price (USD/tonne)","USD",,,,,,,"244.949295","","542.844573","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39","Chad","176","Beans, dry","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"577000.000000","","829000.000000","","805000.000000","","735000.000000","","786000.000000","","948904.437500","F","953374.125000","F","445166.666667",""
"39","Chad","176","Beans, dry","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"577000.000000","","829000.000000","","805000.000000","","735000.000000","","786000.000000","","948904.437500","F","953374.125000","F","445166.666667",""
"39","Chad","176","Beans, dry","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1205.653357","","1851.252219","","1709.274673","","1486.770774","","1667.267675","","1859.721773","F","1930.354230","F","901.821332",""
"39","Chad","125","Cassava","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"310000.000000","","330000.000000","","292000.000000","","362000.000000","","349000.000000","","421332.906250","F","423317.531250","F","168000.000000",""
"39","Chad","125","Cassava","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"310000.000000","","330000.000000","","292000.000000","","362000.000000","","349000.000000","","421332.906250","F","423317.531250","F","168000.000000",""
"39","Chad","125","Cassava","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"647.751370","","736.927904","","620.010192","","732.259892","","740.300787","","825.754363","F","857.116599","F","340.335418",""
"39","Chad","577","Dates","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"683000.000000","","781000.000000","","795000.000000","","901000.000000","","950000.000000","",,,,,,
"39","Chad","577","Dates","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"683000.000000","","781000.000000","","795000.000000","","901000.000000","","950000.000000","",,,,,,
"39","Chad","577","Dates","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1427.142535","","1744.062706","","1688.041447","","1822.558459","","2015.145409","",,,,,,
"39","Chad","1062","Eggs, hen, in shell","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2222222.222222","","2222222.222222","","2222222.222222","","2222222.220000","","2222222.220000","",,,,,,
"39","Chad","1062","Eggs, hen, in shell","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2222222.222222","","2222222.222222","","2222222.222222","","2222222.220000","","2222222.220000","",,,,,,
"39","Chad","1062","Eggs, hen, in shell","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4643.379000","","4962.477467","","4718.494611","","4495.149729","","4713.790425","",,,,,,
"39","Chad","619","Fruit, fresh nes","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"332000.000000","","446000.000000","","378000.000000","","315000.000000","","335000.000000","",,,,,,
"39","Chad","619","Fruit, fresh nes","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"332000.000000","","446000.000000","","378000.000000","","315000.000000","","335000.000000","",,,,,,
"39","Chad","619","Fruit, fresh nes","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"693.720823","","995.969228","","802.615933","","637.187475","","710.603907","",,,,,,
"39","Chad","242","Groundnuts, with shell","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"388000.000000","","501000.000000","","532000.000000","","464000.000000","","581000.000000","","701416.687500","F","704720.625000","F","420166.666667",""
"39","Chad","242","Groundnuts, with shell","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"388000.000000","","501000.000000","","532000.000000","","464000.000000","","581000.000000","","701416.687500","F","704720.625000","F","420166.666667",""
"39","Chad","242","Groundnuts, with shell","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"810.733973","","1118.790545","","1129.607610","","938.587264","","1232.420508","","1374.679930","F","1426.890456","F","851.176180",""
"39","Chad","56","Maize","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139890.000000","","204500.000000","","226070.000000","","193940.000000","","196940.000000","","237757.312500","F","238877.234375","F","258750.000000",""
"39","Chad","56","Maize","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139890.000000","","204500.000000","","226070.000000","","193940.000000","","196940.000000","","237757.312500","F","238877.234375","F","258750.000000",""
"39","Chad","56","Maize","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"292.303030","","456.671989","","480.019535","","392.305203","","417.750249","","465.971528","F","483.669179","F","524.177318",""
"39","Chad","571","Mangoes, mangosteens, guavas","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"299000.000000","","309000.000000","","293000.000000","","343000.000000","","515000.000000","",,,,,,
"39","Chad","571","Mangoes, mangosteens, guavas","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"299000.000000","","309000.000000","","293000.000000","","343000.000000","","515000.000000","",,,,,,
"39","Chad","571","Mangoes, mangosteens, guavas","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"624.766644","","690.032492","","622.133515","","693.826361","","1092.420932","",,,,,,
"39","Chad","867","Meat, cattle","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1206000.000000","","1230000.000000","","1563000.000000","","1362000.000000","","1399000.000000","",,,,,,
"39","Chad","1035","Meat, pig","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"993000.000000","","948000.000000","","966000.000000","",,,,,,
"39","Chad","977","Meat, sheep","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1788000.000000","","1824000.000000","","1954000.000000","","1802000.000000","","2081000.000000","",,,,,,
"39","Chad","882","Milk, whole fresh cow","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"510000.000000","","575000.000000","","636000.000000","","644000.000000","","645000.000000","",,,,,,
"39","Chad","882","Milk, whole fresh cow","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"510000.000000","","575000.000000","","636000.000000","","644000.000000","","645000.000000","",,,,,,
"39","Chad","882","Milk, whole fresh cow","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1065.655480","","1284.041045","","1350.433158","","1302.694393","","1368.177672","",,,,,,
"39","Chad","79","Millet","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168730.000000","","219150.000000","","227910.000000","","214550.000000","","203660.000000","","245870.078125","F","247028.218750","F","310000.000000",""
"39","Chad","79","Millet","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168730.000000","","219150.000000","","227910.000000","","214550.000000","","203660.000000","","245870.078125","F","247028.218750","F","310000.000000",""
"39","Chad","79","Millet","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"352.564802","","489.387122","","483.926448","","433.995469","","432.004752","","481.871429","F","500.172969","F","627.999879",""
"39","Chad","403","Onions, dry","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"395000.000000","","348000.000000","","521000.000000","","513000.000000","","610000.000000","",,,,,,
"39","Chad","403","Onions, dry","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"395000.000000","","348000.000000","","521000.000000","","513000.000000","","610000.000000","",,,,,,
"39","Chad","403","Onions, dry","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"825.360617","","777.123971","","1106.251062","","1037.705316","","1293.935473","",,,,,,
"39","Chad","116","Potatoes","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"453000.000000","","453000.000000","","472000.000000","","522000.000000","","588000.000000","","709867.437500","F","713211.187500","F","192000.000000",""
"39","Chad","116","Potatoes","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"453000.000000","","453000.000000","","472000.000000","","522000.000000","","588000.000000","","709867.437500","F","713211.187500","F","192000.000000",""
"39","Chad","116","Potatoes","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"946.552809","","1011.601032","","1002.208255","","1055.910672","","1247.268948","","1391.242234","F","1444.081811","F","388.954764",""
"39","Chad","27","Rice, paddy","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"316150.000000","","423100.000000","","402870.000000","","357400.000000","","354470.000000","","427936.593750","F","429952.343750","F","477750.000000",""
"39","Chad","27","Rice, paddy","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"316150.000000","","423100.000000","","402870.000000","","357400.000000","","354470.000000","","427936.593750","F","429952.343750","F","477750.000000",""
"39","Chad","27","Rice, paddy","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"660.601922","","944.830897","","855.422966","","722.954932","","751.903782","","838.696680","F","870.550505","F","967.828846",""
"39","Chad","289","Sesame seed","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500000.000000","","778000.000000","","717000.000000","","709000.000000","","702000.000000","","847494.812500","F","851486.812500","F","722285.714286",""
"39","Chad","289","Sesame seed","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500000.000000","","778000.000000","","717000.000000","","709000.000000","","702000.000000","","847494.812500","F","851486.812500","F","722285.714286",""
"39","Chad","289","Sesame seed","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1044.760275","","1737.363361","","1522.422286","","1434.177522","","1489.086397","","1660.972900","F","1724.056829","F","1463.210778",""
"39","Chad","83","Sorghum","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144600.000000","","195890.000000","","212260.000000","","192640.000000","","171430.000000","","206960.171875","F","207935.031250","F","248666.666667",""
"39","Chad","83","Sorghum","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144600.000000","","195890.000000","","212260.000000","","192640.000000","","171430.000000","","206960.171875","F","207935.031250","F","248666.666667",""
"39","Chad","83","Sorghum","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"302.144671","","437.444870","","450.696450","","389.675540","","363.638292","","405.613382","F","421.018629","F","503.750441",""
"39","Chad","122","Sweet potatoes","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135000.000000","","157000.000000","","154000.000000","","201000.000000","","212000.000000","","255938.609375","F","257144.171875","F","164750.000000",""
"39","Chad","122","Sweet potatoes","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135000.000000","","157000.000000","","154000.000000","","201000.000000","","212000.000000","","255938.609375","F","257144.171875","F","164750.000000",""
"39","Chad","122","Sweet potatoes","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"282.085274","","350.599033","","326.991677","","406.586293","","449.695607","","501.604361","F","520.655351","F","333.751549",""
"39","Chad","463","Vegetables, fresh nes","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"439000.000000","","493000.000000","","570000.000000","","654000.000000","","607000.000000","",,,,,,
"39","Chad","463","Vegetables, fresh nes","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"439000.000000","","493000.000000","","570000.000000","","654000.000000","","607000.000000","",,,,,,
"39","Chad","463","Vegetables, fresh nes","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"917.299521","","1100.925626","","1210.293868","","1322.922567","","1287.571856","",,,,,,
"39","Chad","15","Wheat","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"508416.666667",""
"39","Chad","15","Wheat","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"508416.666667",""
"39","Chad","15","Wheat","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1029.953565",""
"45","Comoros","56","Maize","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,"150000.000000","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45","Comoros","56","Maize","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,"150000.000000","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45","Comoros","56","Maize","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,"339.014616","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45","Comoros","882","Milk, whole fresh cow","5530","Producer Price (LCU/tonne)","LCU",,,,,,,"550000.000000","","580000.000000","","600000.000000","","600000.000000","","750000.000000","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45","Comoros","882","Milk, whole fresh cow","5531","Producer Price (SLC/tonne)","SLC",,,,,,,"550000.000000","","580000.000000","","600000.000000","","600000.000000","","750000.000000","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45","Comoros","882","Milk, whole fresh cow","5532","Producer Price (USD/tonne)","USD",,,,,,,"1320.849147","","1549.322826","","1563.884690","","1370.654426","","1695.073078","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45","Comoros","211","Pulses, nes","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,"300000.000000","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45","Comoros","211","Pulses, nes","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,"300000.000000","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45","Comoros","211","Pulses, nes","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,"678.029231","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46","Congo","572","Avocados","5530","Producer Price (LCU/tonne)","LCU","350000.000000","","350000.000000","","350000.000000","","350000.000000","","350000.000000","","350000.000000","","350000.000000","","123000.000000","","104055.000000","","103000.000000","","98000.000000","","95570.000000","","91780.000000","","196483.330000","F","301186.660000","F","405890.000000","F","510593.330000","F","615296.660000","F","720000.000000","","717000.000000","","728284.416667","","894823.500000","","1079939.333333","",,
"46","Congo","572","Avocados","5531","Producer Price (SLC/tonne)","SLC","350000.000000","","350000.000000","","350000.000000","","350000.000000","","350000.000000","","350000.000000","","350000.000000","","123000.000000","","104055.000000","","103000.000000","","98000.000000","","95570.000000","","91780.000000","","196483.330000","F","301186.660000","F","405890.000000","F","510593.330000","F","615296.660000","F","720000.000000","","717000.000000","","728284.416667","","894823.500000","","1079939.333333","",,
"46","Congo","572","Avocados","5532","Producer Price (USD/tonne)","USD","1240.664443","","1322.292568","","1236.038940","","630.398122","","701.194274","","684.191883","","599.654530","","208.491609","","169.002981","","144.667737","","133.690113","","137.118534","","157.914574","","372.415483","F","571.996011","F","776.964247","F","1066.895256","F","1374.028115","F","1528.792254","","1450.360061","","1544.841051","","1753.730597","","2186.618460","",,
"46","Congo","486","Bananas","5530","Producer Price (LCU/tonne)","LCU","210000.000000","","210000.000000","","210000.000000","","210000.000000","","200000.000000","*","210000.000000","","210000.000000","","147000.000000","","118752.000000","","117000.000000","","110000.000000","","121170.000000","","119269.000000","F","181557.500000","F","243846.000000","F","306134.500000","F","368423.000000","F","430711.500000","F","493000.000000","","395000.000000","","534314.833333","","597800.666667","","640375.250000","",,
"46","Congo","486","Bananas","5531","Producer Price (SLC/tonne)","SLC","210000.000000","","210000.000000","","210000.000000","","210000.000000","","200000.000000","*","210000.000000","","210000.000000","","147000.000000","","118752.000000","","117000.000000","","110000.000000","","121170.000000","","119269.000000","F","181557.500000","F","243846.000000","F","306134.500000","F","368423.000000","F","430711.500000","F","493000.000000","","395000.000000","","534314.833333","","597800.666667","","640375.250000","",,
"46","Congo","486","Bananas","5532","Producer Price (USD/tonne)","USD","744.398666","","793.375541","","741.623364","","378.238873","","400.682442","*","410.515130","","359.792718","","249.172899","","192.873403","","164.331313","","150.060331","","173.847993","","205.211520","F","344.124990","F","463.097998","F","586.009907","F","769.827430","F","961.828251","F","1046.798030","","799.012865","","1133.391666","","1171.606826","","1296.606485","",,
"46","Congo","176","Beans, dry","5530","Producer Price (LCU/tonne)","LCU","350000.000000","","350000.000000","","350000.000000","","350000.000000","","350000.000000","","350000.000000","","350000.000000","","460000.000000","","422303.000000","","411500.000000","","385500.000000","","444380.000000","","426560.000000","","551133.330000","F","675706.660000","F","800280.000000","F","924853.330000","F","1049426.660000","F","1174000.000000","","1434000.000000","","1584513.750000","","1530543.083333","","1717718.166667","",,
"46","Congo","176","Beans, dry","5531","Producer Price (SLC/tonne)","SLC","350000.000000","","350000.000000","","350000.000000","","350000.000000","","350000.000000","","350000.000000","","350000.000000","","460000.000000","","422303.000000","","411500.000000","","385500.000000","","444380.000000","","426560.000000","","551133.330000","F","675706.660000","F","800280.000000","F","924853.330000","F","1049426.660000","F","1174000.000000","","1434000.000000","","1584513.750000","","1530543.083333","","1717718.166667","",,
"46","Congo","176","Beans, dry","5532","Producer Price (USD/tonne)","USD","1240.664443","","1322.292568","","1236.038940","","630.398122","","701.194274","","684.191883","","599.654530","","779.724716","","685.891747","","577.968677","","525.893251","","637.571770","","733.929404","","1044.620860","F","1283.262394","F","1531.914921","F","1932.500039","F","2343.490269","F","2492.780703","","2900.720123","","3361.079588","","2999.653268","","3477.967823","",,
"46","Congo","414","Beans, green","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1688000.000000","",,,,,,,,,,
"46","Congo","414","Beans, green","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1688000.000000","",,,,,,,,,,
"46","Congo","414","Beans, green","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3584.168507","",,,,,,,,,,
