Country Code,Country,Item Code,Item,Months Code,Months,Unit,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F
"238","Ethiopia","267","Sunflower seed","7012","December","LCU/tonne","3040.000000","",,,,,,
"238","Ethiopia","122","Sweet potatoes","7001","January","LCU/tonne","1130.000000","","1220.000000","",,,,
"238","Ethiopia","122","Sweet potatoes","7002","February","LCU/tonne","1240.000000","",,,,,,
"238","Ethiopia","122","Sweet potatoes","7003","March","LCU/tonne","1100.000000","",,,,,,
"238","Ethiopia","122","Sweet potatoes","7004","April","LCU/tonne","1290.000000","",,,,,,
"238","Ethiopia","122","Sweet potatoes","7007","July","LCU/tonne","860.000000","",,,,,,
"238","Ethiopia","122","Sweet potatoes","7008","August","LCU/tonne","790.000000","",,,,,,
"238","Ethiopia","122","Sweet potatoes","7009","September","LCU/tonne","550.000000","",,,,,,
"238","Ethiopia","122","Sweet potatoes","7010","October","LCU/tonne","1200.000000","",,,,,,
"238","Ethiopia","122","Sweet potatoes","7011","November","LCU/tonne","1220.000000","",,,,,,
"238","Ethiopia","122","Sweet potatoes","7012","December","LCU/tonne","1110.000000","",,,,,,
"238","Ethiopia","205","Vetches","7001","January","LCU/tonne","3020.000000","","5740.000000","",,,,
"238","Ethiopia","205","Vetches","7002","February","LCU/tonne","2670.000000","",,,,,,
"238","Ethiopia","205","Vetches","7003","March","LCU/tonne","2560.000000","",,,,,,
"238","Ethiopia","205","Vetches","7004","April","LCU/tonne","2500.000000","",,,,,,
"238","Ethiopia","205","Vetches","7007","July","LCU/tonne","2930.000000","",,,,,,
"238","Ethiopia","205","Vetches","7008","August","LCU/tonne","2900.000000","",,,,,,
"238","Ethiopia","205","Vetches","7009","September","LCU/tonne","3290.000000","",,,,,,
"238","Ethiopia","205","Vetches","7010","October","LCU/tonne","4180.000000","",,,,,,
"238","Ethiopia","205","Vetches","7011","November","LCU/tonne","5510.000000","",,,,,,
"238","Ethiopia","205","Vetches","7012","December","LCU/tonne","3860.000000","",,,,,,
"238","Ethiopia","15","Wheat","7001","January","LCU/tonne","4150.000000","","4750.000000","",,,,
"238","Ethiopia","15","Wheat","7002","February","LCU/tonne","3930.000000","",,,,,,
"238","Ethiopia","15","Wheat","7003","March","LCU/tonne","3810.000000","",,,,,,
"238","Ethiopia","15","Wheat","7004","April","LCU/tonne","3960.000000","",,,,,,
"238","Ethiopia","15","Wheat","7007","July","LCU/tonne","4210.000000","",,,,,,
"238","Ethiopia","15","Wheat","7008","August","LCU/tonne","4150.000000","",,,,,,
"238","Ethiopia","15","Wheat","7009","September","LCU/tonne","4010.000000","",,,,,,
"238","Ethiopia","15","Wheat","7010","October","LCU/tonne","4150.000000","",,,,,,
"238","Ethiopia","15","Wheat","7011","November","LCU/tonne","4570.000000","",,,,,,
"238","Ethiopia","15","Wheat","7012","December","LCU/tonne","4270.000000","",,,,,,
"81","Ghana","486","Bananas","7001","January","LCU/tonne",,,"534.609375","","496.250000","",,
"81","Ghana","486","Bananas","7002","February","LCU/tonne",,,"520.279018","",,,,
"81","Ghana","486","Bananas","7003","March","LCU/tonne",,,"616.190476","",,,,
"81","Ghana","486","Bananas","7004","April","LCU/tonne",,,"573.154762","",,,,
"81","Ghana","486","Bananas","7005","May","LCU/tonne",,,"575.772569","",,,,
"81","Ghana","486","Bananas","7006","June","LCU/tonne",,,"660.928819","",,,,
"81","Ghana","486","Bananas","7007","July","LCU/tonne",,,"667.656250","",,,,
"81","Ghana","486","Bananas","7008","August","LCU/tonne",,,"788.158482","",,,,
"81","Ghana","486","Bananas","7009","September","LCU/tonne",,,"668.898810","",,,,
"81","Ghana","486","Bananas","7010","October","LCU/tonne",,,"672.500000","",,,,
"81","Ghana","486","Bananas","7011","November","LCU/tonne",,,"523.750000","",,,,
"81","Ghana","486","Bananas","7012","December","LCU/tonne",,,"787.500000","",,,,
"81","Ghana","125","Cassava","7001","January","LCU/tonne",,,"242.857143","","277.252747","",,
"81","Ghana","125","Cassava","7002","February","LCU/tonne",,,"275.824176","",,,,
"81","Ghana","125","Cassava","7003","March","LCU/tonne",,,"297.802198","",,,,
"81","Ghana","125","Cassava","7004","April","LCU/tonne",,,"277.692308","",,,,
"81","Ghana","125","Cassava","7005","May","LCU/tonne",,,"271.538462","",,,,
"81","Ghana","125","Cassava","7006","June","LCU/tonne",,,"257.142857","",,,,
"81","Ghana","125","Cassava","7007","July","LCU/tonne",,,"252.197802","",,,,
"81","Ghana","125","Cassava","7008","August","LCU/tonne",,,"242.307692","",,,,
"81","Ghana","125","Cassava","7009","September","LCU/tonne",,,"285.714286","",,,,
"81","Ghana","125","Cassava","7010","October","LCU/tonne",,,"296.703297","",,,,
"81","Ghana","125","Cassava","7011","November","LCU/tonne",,,"241.758242","",,,,
"81","Ghana","125","Cassava","7012","December","LCU/tonne",,,"264.945055","",,,,
"81","Ghana","399","Eggplants (aubergines)","7001","January","LCU/tonne",,,"1258.341049","","1622.222222","",,
"81","Ghana","399","Eggplants (aubergines)","7002","February","LCU/tonne",,,"1158.780864","",,,,
"81","Ghana","399","Eggplants (aubergines)","7003","March","LCU/tonne",,,"1162.949735","",,,,
"81","Ghana","399","Eggplants (aubergines)","7004","April","LCU/tonne",,,"1185.185185","",,,,
"81","Ghana","399","Eggplants (aubergines)","7005","May","LCU/tonne",,,"1437.037037","",,,,
"81","Ghana","399","Eggplants (aubergines)","7006","June","LCU/tonne",,,"1290.370370","",,,,
"81","Ghana","399","Eggplants (aubergines)","7007","July","LCU/tonne",,,"1148.148148","",,,,
"81","Ghana","399","Eggplants (aubergines)","7008","August","LCU/tonne",,,"801.481481","",,,,
"81","Ghana","399","Eggplants (aubergines)","7009","September","LCU/tonne",,,"1135.555556","",,,,
"81","Ghana","399","Eggplants (aubergines)","7010","October","LCU/tonne",,,"929.259259","",,,,
"81","Ghana","399","Eggplants (aubergines)","7011","November","LCU/tonne",,,"1067.407407","",,,,
"81","Ghana","399","Eggplants (aubergines)","7012","December","LCU/tonne",,,"1623.333333","",,,,
"81","Ghana","720","Ginger","7001","January","LCU/tonne",,,"1142.799479","","1687.500000","",,
"81","Ghana","720","Ginger","7002","February","LCU/tonne",,,"1229.088542","",,,,
"81","Ghana","720","Ginger","7003","March","LCU/tonne",,,"1343.750000","",,,,
"81","Ghana","720","Ginger","7004","April","LCU/tonne",,,"1374.375000","",,,,
"81","Ghana","720","Ginger","7005","May","LCU/tonne",,,"1458.333333","",,,,
"81","Ghana","720","Ginger","7006","June","LCU/tonne",,,"1489.583333","",,,,
"81","Ghana","720","Ginger","7007","July","LCU/tonne",,,"1649.791667","",,,,
"81","Ghana","720","Ginger","7008","August","LCU/tonne",,,"1687.500000","",,,,
"81","Ghana","720","Ginger","7009","September","LCU/tonne",,,"1697.500000","",,,,
"81","Ghana","720","Ginger","7010","October","LCU/tonne",,,"1710.000000","",,,,
"81","Ghana","720","Ginger","7011","November","LCU/tonne",,,"1963.750000","",,,,
"81","Ghana","720","Ginger","7012","December","LCU/tonne",,,"1693.750000","",,,,
"81","Ghana","242","Groundnuts, with shell","7001","January","LCU/tonne",,,"1726.817073","","3045.487805","",,
"81","Ghana","242","Groundnuts, with shell","7002","February","LCU/tonne",,,"1800.060976","",,,,
"81","Ghana","242","Groundnuts, with shell","7003","March","LCU/tonne",,,"1817.073171","",,,,
"81","Ghana","242","Groundnuts, with shell","7004","April","LCU/tonne",,,"2021.829268","",,,,
"81","Ghana","242","Groundnuts, with shell","7005","May","LCU/tonne",,,"2026.341463","",,,,
"81","Ghana","242","Groundnuts, with shell","7006","June","LCU/tonne",,,"2173.048780","",,,,
"81","Ghana","242","Groundnuts, with shell","7007","July","LCU/tonne",,,"2450.243902","",,,,
"81","Ghana","242","Groundnuts, with shell","7008","August","LCU/tonne",,,"2516.219512","",,,,
"81","Ghana","242","Groundnuts, with shell","7009","September","LCU/tonne",,,"2340.365854","",,,,
"81","Ghana","242","Groundnuts, with shell","7010","October","LCU/tonne",,,"2370.365854","",,,,
"81","Ghana","242","Groundnuts, with shell","7011","November","LCU/tonne",,,"2552.195122","",,,,
"81","Ghana","242","Groundnuts, with shell","7012","December","LCU/tonne",,,"2798.658537","",,,,
"81","Ghana","56","Maize","7001","January","LCU/tonne",,,"512.600000","","895.800000","",,
"81","Ghana","56","Maize","7002","February","LCU/tonne",,,"523.215000","",,,,
"81","Ghana","56","Maize","7003","March","LCU/tonne",,,"526.200000","",,,,
"81","Ghana","56","Maize","7004","April","LCU/tonne",,,"569.905556","",,,,
"81","Ghana","56","Maize","7005","May","LCU/tonne",,,"679.416667","",,,,
"81","Ghana","56","Maize","7006","June","LCU/tonne",,,"714.000000","",,,,
"81","Ghana","56","Maize","7007","July","LCU/tonne",,,"769.500000","",,,,
"81","Ghana","56","Maize","7008","August","LCU/tonne",,,"779.000000","",,,,
"81","Ghana","56","Maize","7009","September","LCU/tonne",,,"677.800000","",,,,
"81","Ghana","56","Maize","7010","October","LCU/tonne",,,"581.200000","",,,,
"81","Ghana","56","Maize","7011","November","LCU/tonne",,,"650.000000","",,,,
"81","Ghana","56","Maize","7012","December","LCU/tonne",,,"805.400000","",,,,
"81","Ghana","571","Mangoes, mangosteens, guavas","7001","January","LCU/tonne",,,"225.000000","","380.000000","",,
"81","Ghana","571","Mangoes, mangosteens, guavas","7003","March","LCU/tonne",,,"226.700000","",,,,
"81","Ghana","571","Mangoes, mangosteens, guavas","7004","April","LCU/tonne",,,"389.000000","",,,,
"81","Ghana","571","Mangoes, mangosteens, guavas","7005","May","LCU/tonne",,,"263.000000","",,,,
"81","Ghana","571","Mangoes, mangosteens, guavas","7006","June","LCU/tonne",,,"329.000000","",,,,
"81","Ghana","571","Mangoes, mangosteens, guavas","7007","July","LCU/tonne",,,"387.700000","",,,,
"81","Ghana","571","Mangoes, mangosteens, guavas","7008","August","LCU/tonne",,,"243.300000","",,,,
"81","Ghana","571","Mangoes, mangosteens, guavas","7009","September","LCU/tonne",,,"451.900000","",,,,
"81","Ghana","571","Mangoes, mangosteens, guavas","7010","October","LCU/tonne",,,"575.000000","",,,,
"81","Ghana","571","Mangoes, mangosteens, guavas","7011","November","LCU/tonne",,,"410.000000","",,,,
"81","Ghana","571","Mangoes, mangosteens, guavas","7012","December","LCU/tonne",,,"435.000000","",,,,
"81","Ghana","79","Millet","7001","January","LCU/tonne",,,"823.537634","","1068.817204","",,
"81","Ghana","79","Millet","7002","February","LCU/tonne",,,"820.489247","",,,,
"81","Ghana","79","Millet","7003","March","LCU/tonne",,,"812.031063","",,,,
"81","Ghana","79","Millet","7004","April","LCU/tonne",,,"841.618877","",,,,
"81","Ghana","79","Millet","7005","May","LCU/tonne",,,"891.872386","",,,,
"81","Ghana","79","Millet","7006","June","LCU/tonne",,,"878.236047","",,,,
"81","Ghana","79","Millet","7007","July","LCU/tonne",,,"955.053763","",,,,
"81","Ghana","79","Millet","7008","August","LCU/tonne",,,"987.096774","",,,,
"81","Ghana","79","Millet","7009","September","LCU/tonne",,,"936.989247","",,,,
"81","Ghana","79","Millet","7010","October","LCU/tonne",,,"894.301075","",,,,
"81","Ghana","79","Millet","7011","November","LCU/tonne",,,"919.032258","",,,,
"81","Ghana","79","Millet","7012","December","LCU/tonne",,,"974.838710","",,,,
"81","Ghana","257","Oil, palm","7001","January","LCU/tonne",,,"2076.358025","","2137.777778","",,
"81","Ghana","257","Oil, palm","7002","February","LCU/tonne",,,"1950.000000","",,,,
"81","Ghana","257","Oil, palm","7003","March","LCU/tonne",,,"1888.888889","",,,,
"81","Ghana","257","Oil, palm","7004","April","LCU/tonne",,,"1952.222222","",,,,
"81","Ghana","257","Oil, palm","7005","May","LCU/tonne",,,"1965.555556","",,,,
"81","Ghana","257","Oil, palm","7006","June","LCU/tonne",,,"1985.555556","",,,,
"81","Ghana","257","Oil, palm","7007","July","LCU/tonne",,,"1951.111111","",,,,
"81","Ghana","257","Oil, palm","7008","August","LCU/tonne",,,"2029.444444","",,,,
"81","Ghana","257","Oil, palm","7009","September","LCU/tonne",,,"2030.000000","",,,,
"81","Ghana","257","Oil, palm","7010","October","LCU/tonne",,,"2105.555556","",,,,
"81","Ghana","257","Oil, palm","7011","November","LCU/tonne",,,"2125.555556","",,,,
"81","Ghana","257","Oil, palm","7012","December","LCU/tonne",,,"2137.222222","",,,,
"81","Ghana","403","Onions, dry","7001","January","LCU/tonne",,,"3508.219178","","1702.328767","",,
"81","Ghana","403","Onions, dry","7002","February","LCU/tonne",,,"2302.108067","",,,,
"81","Ghana","403","Onions, dry","7003","March","LCU/tonne",,,"1742.739726","",,,,
"81","Ghana","403","Onions, dry","7004","April","LCU/tonne",,,"1541.369863","",,,,
"81","Ghana","403","Onions, dry","7005","May","LCU/tonne",,,"1486.986301","",,,,
"81","Ghana","403","Onions, dry","7006","June","LCU/tonne",,,"1695.205479","",,,,
"81","Ghana","403","Onions, dry","7007","July","LCU/tonne",,,"1709.863014","",,,,
"81","Ghana","403","Onions, dry","7008","August","LCU/tonne",,,"1933.561644","",,,,
"81","Ghana","403","Onions, dry","7009","September","LCU/tonne",,,"1669.041096","",,,,
"81","Ghana","403","Onions, dry","7010","October","LCU/tonne",,,"1937.808219","",,,,
"81","Ghana","403","Onions, dry","7011","November","LCU/tonne",,,"2310.958904","",,,,
"81","Ghana","403","Onions, dry","7012","December","LCU/tonne",,,"2066.027397","",,,,
"81","Ghana","490","Oranges","7001","January","LCU/tonne",,,"380.000000","","415.500000","",,
"81","Ghana","490","Oranges","7002","February","LCU/tonne",,,"411.500000","",,,,
"81","Ghana","490","Oranges","7003","March","LCU/tonne",,,"488.500000","",,,,
"81","Ghana","490","Oranges","7004","April","LCU/tonne",,,"532.000000","",,,,
"81","Ghana","490","Oranges","7005","May","LCU/tonne",,,"473.500000","",,,,
"81","Ghana","490","Oranges","7006","June","LCU/tonne",,,"421.000000","",,,,
"81","Ghana","490","Oranges","7007","July","LCU/tonne",,,"623.000000","",,,,
"81","Ghana","490","Oranges","7008","August","LCU/tonne",,,"541.500000","",,,,
"81","Ghana","490","Oranges","7009","September","LCU/tonne",,,"545.500000","",,,,
"81","Ghana","490","Oranges","7010","October","LCU/tonne",,,"532.000000","",,,,
"81","Ghana","490","Oranges","7011","November","LCU/tonne",,,"628.500000","",,,,
"81","Ghana","490","Oranges","7012","December","LCU/tonne",,,"550.000000","",,,,
"81","Ghana","687","Pepper (piper spp.)","7001","January","LCU/tonne",,,"9234.097222","","10006.250000","",,
"81","Ghana","687","Pepper (piper spp.)","7002","February","LCU/tonne",,,"9089.548611","",,,,
"81","Ghana","687","Pepper (piper spp.)","7003","March","LCU/tonne",,,"9398.125000","",,,,
"81","Ghana","687","Pepper (piper spp.)","7004","April","LCU/tonne",,,"8204.375000","",,,,
"81","Ghana","687","Pepper (piper spp.)","7005","May","LCU/tonne",,,"8765.625000","",,,,
"81","Ghana","687","Pepper (piper spp.)","7006","June","LCU/tonne",,,"9258.125000","",,,,
"81","Ghana","687","Pepper (piper spp.)","7007","July","LCU/tonne",,,"9625.000000","",,,,
"81","Ghana","687","Pepper (piper spp.)","7008","August","LCU/tonne",,,"9253.125000","",,,,
"81","Ghana","687","Pepper (piper spp.)","7009","September","LCU/tonne",,,"8580.625000","",,,,
"81","Ghana","687","Pepper (piper spp.)","7010","October","LCU/tonne",,,"8218.125000","",,,,
"81","Ghana","687","Pepper (piper spp.)","7011","November","LCU/tonne",,,"7410.625000","",,,,
"81","Ghana","687","Pepper (piper spp.)","7012","December","LCU/tonne",,,"7170.000000","",,,,
"81","Ghana","574","Pineapples","7001","January","LCU/tonne",,,"520.666667","","614.000000","",,
"81","Ghana","574","Pineapples","7002","February","LCU/tonne",,,"487.533333","",,,,
"81","Ghana","574","Pineapples","7003","March","LCU/tonne",,,"476.666667","",,,,
"81","Ghana","574","Pineapples","7004","April","LCU/tonne",,,"489.066667","",,,,
"81","Ghana","574","Pineapples","7005","May","LCU/tonne",,,"469.333333","",,,,
"81","Ghana","574","Pineapples","7006","June","LCU/tonne",,,"428.666667","",,,,
"81","Ghana","574","Pineapples","7007","July","LCU/tonne",,,"543.066667","",,,,
"81","Ghana","574","Pineapples","7008","August","LCU/tonne",,,"479.400000","",,,,
"81","Ghana","574","Pineapples","7009","September","LCU/tonne",,,"461.933333","",,,,
"81","Ghana","574","Pineapples","7010","October","LCU/tonne",,,"596.600000","",,,,
"81","Ghana","574","Pineapples","7011","November","LCU/tonne",,,"675.866667","",,,,
"81","Ghana","574","Pineapples","7012","December","LCU/tonne",,,"486.666667","",,,,
"81","Ghana","489","Plantains","7001","January","LCU/tonne",,,"575.000000","","576.000000","",,
"81","Ghana","489","Plantains","7002","February","LCU/tonne",,,"572.000000","",,,,
"81","Ghana","489","Plantains","7003","March","LCU/tonne",,,"570.000000","",,,,
"81","Ghana","489","Plantains","7004","April","LCU/tonne",,,"740.000000","",,,,
"81","Ghana","489","Plantains","7005","May","LCU/tonne",,,"710.000000","",,,,
"81","Ghana","489","Plantains","7006","June","LCU/tonne",,,"730.000000","",,,,
"81","Ghana","489","Plantains","7007","July","LCU/tonne",,,"810.000000","",,,,
"81","Ghana","489","Plantains","7008","August","LCU/tonne",,,"723.000000","",,,,
"81","Ghana","489","Plantains","7009","September","LCU/tonne",,,"679.000000","",,,,
"81","Ghana","489","Plantains","7010","October","LCU/tonne",,,"603.000000","",,,,
"81","Ghana","489","Plantains","7011","November","LCU/tonne",,,"620.000000","",,,,
"81","Ghana","489","Plantains","7012","December","LCU/tonne",,,"595.000000","",,,,
"81","Ghana","27","Rice, paddy","7001","January","LCU/tonne",,,"630.331845","","788.095238","",,
"81","Ghana","27","Rice, paddy","7002","February","LCU/tonne",,,"771.766369","",,,,
"81","Ghana","27","Rice, paddy","7003","March","LCU/tonne",,,"690.476190","",,,,
"81","Ghana","27","Rice, paddy","7004","April","LCU/tonne",,,"687.738095","",,,,
"81","Ghana","27","Rice, paddy","7005","May","LCU/tonne",,,"737.500000","",,,,
"81","Ghana","27","Rice, paddy","7006","June","LCU/tonne",,,"771.904762","",,,,
"81","Ghana","27","Rice, paddy","7007","July","LCU/tonne",,,"883.095238","",,,,
"81","Ghana","27","Rice, paddy","7008","August","LCU/tonne",,,"802.619048","",,,,
"81","Ghana","27","Rice, paddy","7009","September","LCU/tonne",,,"780.357143","",,,,
"81","Ghana","27","Rice, paddy","7010","October","LCU/tonne",,,"800.357143","",,,,
"81","Ghana","27","Rice, paddy","7011","November","LCU/tonne",,,"823.809524","",,,,
"81","Ghana","27","Rice, paddy","7012","December","LCU/tonne",,,"753.333333","",,,,
"81","Ghana","83","Sorghum","7001","January","LCU/tonne",,,"683.211009","","931.559633","",,
"81","Ghana","83","Sorghum","7002","February","LCU/tonne",,,"678.115826","",,,,
"81","Ghana","83","Sorghum","7003","March","LCU/tonne",,,"740.917431","",,,,
"81","Ghana","83","Sorghum","7004","April","LCU/tonne",,,"747.282110","",,,,
"81","Ghana","83","Sorghum","7005","May","LCU/tonne",,,"746.546527","",,,,
"81","Ghana","83","Sorghum","7006","June","LCU/tonne",,,"766.530144","",,,,
"81","Ghana","83","Sorghum","7007","July","LCU/tonne",,,"797.798165","",,,,
"81","Ghana","83","Sorghum","7008","August","LCU/tonne",,,"838.348624","",,,,
"81","Ghana","83","Sorghum","7009","September","LCU/tonne",,,"786.146789","",,,,
"81","Ghana","83","Sorghum","7010","October","LCU/tonne",,,"778.532110","",,,,
"81","Ghana","83","Sorghum","7011","November","LCU/tonne",,,"792.935780","",,,,
"81","Ghana","83","Sorghum","7012","December","LCU/tonne",,,"800.091743","",,,,
"81","Ghana","136","Taro (cocoyam)","7001","January","LCU/tonne",,,"593.406593","","678.461538","",,
"81","Ghana","136","Taro (cocoyam)","7002","February","LCU/tonne",,,"590.329670","",,,,
"81","Ghana","136","Taro (cocoyam)","7003","March","LCU/tonne",,,"560.439560","",,,,
"81","Ghana","136","Taro (cocoyam)","7004","April","LCU/tonne",,,"576.373626","",,,,
"81","Ghana","136","Taro (cocoyam)","7005","May","LCU/tonne",,,"635.054945","",,,,
"81","Ghana","136","Taro (cocoyam)","7006","June","LCU/tonne",,,"680.769231","",,,,
"81","Ghana","136","Taro (cocoyam)","7007","July","LCU/tonne",,,"669.450549","",,,,
"81","Ghana","136","Taro (cocoyam)","7008","August","LCU/tonne",,,"641.648352","",,,,
"81","Ghana","136","Taro (cocoyam)","7009","September","LCU/tonne",,,"632.967033","",,,,
"81","Ghana","136","Taro (cocoyam)","7010","October","LCU/tonne",,,"575.054945","",,,,
"81","Ghana","136","Taro (cocoyam)","7011","November","LCU/tonne",,,"600.000000","",,,,
"81","Ghana","136","Taro (cocoyam)","7012","December","LCU/tonne",,,"612.307692","",,,,
"81","Ghana","388","Tomatoes","7001","January","LCU/tonne",,,"2233.269231","","3088.461538","",,
"81","Ghana","388","Tomatoes","7002","February","LCU/tonne",,,"1673.814103","",,,,
"81","Ghana","388","Tomatoes","7003","March","LCU/tonne",,,"1721.942308","",,,,
"81","Ghana","388","Tomatoes","7004","April","LCU/tonne",,,"1992.884615","",,,,
"81","Ghana","388","Tomatoes","7005","May","LCU/tonne",,,"2798.653846","",,,,
"81","Ghana","388","Tomatoes","7006","June","LCU/tonne",,,"3057.692308","",,,,
"81","Ghana","388","Tomatoes","7007","July","LCU/tonne",,,"3014.038462","",,,,
"81","Ghana","388","Tomatoes","7008","August","LCU/tonne",,,"1493.461538","",,,,
"81","Ghana","388","Tomatoes","7009","September","LCU/tonne",,,"1155.961538","",,,,
"81","Ghana","388","Tomatoes","7010","October","LCU/tonne",,,"1250.576923","",,,,
"81","Ghana","388","Tomatoes","7011","November","LCU/tonne",,,"1451.923077","",,,,
"81","Ghana","388","Tomatoes","7012","December","LCU/tonne",,,"2398.269231","",,,,
"81","Ghana","137","Yams","7001","January","LCU/tonne",,,"616.880000","","741.000000","",,
"81","Ghana","137","Yams","7002","February","LCU/tonne",,,"600.400000","",,,,
"81","Ghana","137","Yams","7003","March","LCU/tonne",,,"641.720000","",,,,
"81","Ghana","137","Yams","7004","April","LCU/tonne",,,"694.440000","",,,,
"81","Ghana","137","Yams","7005","May","LCU/tonne",,,"763.640000","",,,,
"81","Ghana","137","Yams","7006","June","LCU/tonne",,,"776.920000","",,,,
"81","Ghana","137","Yams","7007","July","LCU/tonne",,,"808.400000","",,,,
"81","Ghana","137","Yams","7008","August","LCU/tonne",,,"626.400000","",,,,
"81","Ghana","137","Yams","7009","September","LCU/tonne",,,"531.640000","",,,,
"81","Ghana","137","Yams","7010","October","LCU/tonne",,,"520.600000","",,,,
"81","Ghana","137","Yams","7011","November","LCU/tonne",,,"544.400000","",,,,
"81","Ghana","137","Yams","7012","December","LCU/tonne",,,"637.760000","",,,,
"114","Kenya","44","Barley","7001","January","LCU/tonne","32600.000000","",,,,,,
"114","Kenya","44","Barley","7002","February","LCU/tonne","32600.000000","",,,,,,
"114","Kenya","44","Barley","7003","March","LCU/tonne","32600.000000","",,,,,,
"114","Kenya","44","Barley","7004","April","LCU/tonne","32600.000000","",,,,,,
"114","Kenya","44","Barley","7005","May","LCU/tonne","32600.000000","",,,,,,
"114","Kenya","44","Barley","7006","June","LCU/tonne","32600.000000","",,,,,,
"114","Kenya","44","Barley","7007","July","LCU/tonne","32600.000000","",,,,,,
"114","Kenya","44","Barley","7008","August","LCU/tonne","32600.000000","",,,,,,
"114","Kenya","44","Barley","7009","September","LCU/tonne","32600.000000","",,,,,,
"114","Kenya","44","Barley","7010","October","LCU/tonne","32600.000000","",,,,,,
"114","Kenya","44","Barley","7011","November","LCU/tonne","32600.000000","",,,,,,
"114","Kenya","44","Barley","7012","December","LCU/tonne","32600.000000","",,,,,,
"114","Kenya","176","Beans, dry","7001","January","LCU/tonne","63800.000000","","59580.000000","",,,,
"114","Kenya","176","Beans, dry","7002","February","LCU/tonne","63750.000000","",,,,,,
"114","Kenya","176","Beans, dry","7003","March","LCU/tonne","64000.000000","",,,,,,
"114","Kenya","176","Beans, dry","7004","April","LCU/tonne","62100.000000","",,,,,,
"114","Kenya","176","Beans, dry","7005","May","LCU/tonne","60010.000000","",,,,,,
"114","Kenya","176","Beans, dry","7006","June","LCU/tonne","57990.000000","",,,,,,
"114","Kenya","176","Beans, dry","7007","July","LCU/tonne","57220.000000","",,,,,,
"114","Kenya","176","Beans, dry","7008","August","LCU/tonne","57520.000000","",,,,,,
"114","Kenya","176","Beans, dry","7009","September","LCU/tonne","56760.000000","",,,,,,
"114","Kenya","176","Beans, dry","7010","October","LCU/tonne","58640.000000","",,,,,,
"114","Kenya","176","Beans, dry","7011","November","LCU/tonne","58060.000000","",,,,,,
"114","Kenya","176","Beans, dry","7012","December","LCU/tonne","62230.000000","",,,,,,
"114","Kenya","56","Maize","7001","January","LCU/tonne","28600.000000","","20220.000000","",,,,
"114","Kenya","56","Maize","7002","February","LCU/tonne","26850.000000","",,,,,,
"114","Kenya","56","Maize","7003","March","LCU/tonne","25510.000000","",,,,,,
"114","Kenya","56","Maize","7004","April","LCU/tonne","23520.000000","",,,,,,
"114","Kenya","56","Maize","7005","May","LCU/tonne","20480.000000","",,,,,,
"114","Kenya","56","Maize","7006","June","LCU/tonne","19430.000000","",,,,,,
"114","Kenya","56","Maize","7007","July","LCU/tonne","18570.000000","",,,,,,
"114","Kenya","56","Maize","7008","August","LCU/tonne","18140.000000","",,,,,,
"114","Kenya","56","Maize","7009","September","LCU/tonne","17680.000000","",,,,,,
"114","Kenya","56","Maize","7010","October","LCU/tonne","17400.000000","",,,,,,
"114","Kenya","56","Maize","7011","November","LCU/tonne","17990.000000","",,,,,,
"114","Kenya","56","Maize","7012","December","LCU/tonne","18630.000000","",,,,,,
"114","Kenya","79","Millet","7003","March","LCU/tonne","62700.000000","",,,,,,
"114","Kenya","79","Millet","7009","September","LCU/tonne","53700.000000","",,,,,,
"114","Kenya","574","Pineapples","7001","January","LCU/tonne","22028.700000","",,,,,,
"114","Kenya","574","Pineapples","7002","February","LCU/tonne","21501.300000","",,,,,,
"114","Kenya","574","Pineapples","7003","March","LCU/tonne","18982.500000","",,,,,,
"114","Kenya","574","Pineapples","7004","April","LCU/tonne","20187.700000","",,,,,,
"114","Kenya","574","Pineapples","7005","May","LCU/tonne","21323.900000","",,,,,,
"114","Kenya","574","Pineapples","7006","June","LCU/tonne","20947.500000","",,,,,,
"114","Kenya","574","Pineapples","7007","July","LCU/tonne","25167.700000","",,,,,,
"114","Kenya","574","Pineapples","7008","August","LCU/tonne","22970.000000","",,,,,,
"114","Kenya","574","Pineapples","7009","September","LCU/tonne","22313.300000","",,,,,,
"114","Kenya","574","Pineapples","7010","October","LCU/tonne","22189.700000","",,,,,,
"114","Kenya","574","Pineapples","7011","November","LCU/tonne","21561.600000","",,,,,,
"114","Kenya","574","Pineapples","7012","December","LCU/tonne","20546.000000","",,,,,,
"114","Kenya","116","Potatoes","7003","March","LCU/tonne","14700.000000","",,,,,,
"114","Kenya","116","Potatoes","7009","September","LCU/tonne","23000.000000","",,,,,,
"114","Kenya","789","Sisal","7001","January","LCU/tonne","57015.000000","",,,,,,
"114","Kenya","789","Sisal","7002","February","LCU/tonne","60218.000000","",,,,,,
"114","Kenya","789","Sisal","7003","March","LCU/tonne","59383.000000","",,,,,,
"114","Kenya","789","Sisal","7004","April","LCU/tonne","62602.000000","",,,,,,
"114","Kenya","789","Sisal","7005","May","LCU/tonne","59672.000000","",,,,,,
"114","Kenya","789","Sisal","7006","June","LCU/tonne","64563.000000","",,,,,,
"114","Kenya","789","Sisal","7007","July","LCU/tonne","68124.000000","",,,,,,
"114","Kenya","789","Sisal","7008","August","LCU/tonne","71664.000000","",,,,,,
"114","Kenya","789","Sisal","7009","September","LCU/tonne","70756.000000","",,,,,,
