"Country Code","Country","Item Code","Item","Months Code","Months","Unit","Y2000","Y2000F","Y2001","Y2001F","Y2002","Y2002F","Y2003","Y2003F","Y2004","Y2004F","Y2005","Y2005F","Y2006","Y2006F","Y2007","Y2007F","Y2008","Y2008F","Y2009","Y2009F","Y2010","Y2010F","Y2011","Y2011F","Y2012","Y2012F","Y2013","Y2013F","Y2014","Y2014F"
"129","Madagascar","23013","Consumer Prices, Food Indices (2000 = 100)","7008","August","",,,"95.2","","118.0","","108.3","","141.0","","174.1","","173.9","","198.1","","223.7","","237.3","","255.6","","290.3","","304.3","","323.1","","339.5",""
"129","Madagascar","23013","Consumer Prices, Food Indices (2000 = 100)","7009","September","",,,"94.7","","117.1","","108.6","","145.7","","173.2","","177.9","","202.6","","226.8","","241.0","","258.3","","290.7","","305.1","","325.0","","340.4",""
"129","Madagascar","23013","Consumer Prices, Food Indices (2000 = 100)","7010","October","",,,"97.6","","117.3","","110.1","","148.4","","172.8","","183.4","","207.7","","230.0","","244.5","","261.3","","291.6","","306.1","","326.1","","341.4",""
"129","Madagascar","23013","Consumer Prices, Food Indices (2000 = 100)","7011","November","",,,"98.9","","117.6","","112.7","","155.7","","174.3","","186.3","","210.6","","229.5","","247.4","","266.7","","295.3","","307.6","","328.3","","343.7",""
"129","Madagascar","23013","Consumer Prices, Food Indices (2000 = 100)","7012","December","",,,"101.8","","117.8","","114.1","","163.3","","175.6","","190.8","","214.2","","232.7","","250.5","","275.1","","299.9","","310.5","","331.8","","347.8",""
"129","Madagascar","23013","Consumer Prices, Food Indices (2000 = 100)","7013","Year average","",,,"101.9","","117.2","","112.9","","135.1","","170.1","","177.6","","202.1","","223.2","","241.6","","257.2","","292.0","","306.6","","321.7","","339.1",""
"129","Madagascar","23012","Consumer Prices, General Indices (2000 = 100)","7001","January","",,,"107.1","","111.9","","125.5","","125.1","","161.6","","177.8","","197.0","","214.1","","234.8","","254.7","","283.2","","300.3","","317.7","","337.1",""
"129","Madagascar","23012","Consumer Prices, General Indices (2000 = 100)","7002","February","",,,"109.5","","114.0","","126.0","","125.6","","163.8","","178.2","","202.3","","216.7","","239.1","","257.4","","289.1","","302.1","","319.1","","338.6",""
"129","Madagascar","23012","Consumer Prices, General Indices (2000 = 100)","7003","March","",,,"108.5","","122.8","","126.0","","128.5","","162.7","","178.0","","203.8","","217.8","","240.1","","259.1","","288.9","","304.1","","320.5","","339.5",""
"129","Madagascar","23012","Consumer Prices, General Indices (2000 = 100)","7004","April","",,,"106.4","","131.6","","124.3","","132.2","","161.3","","178.1","","202.9","","216.8","","239.3","","259.7","","287.3","","305.7","","321.1","","341.0",""
"129","Madagascar","23012","Consumer Prices, General Indices (2000 = 100)","7005","May","",,,"105.8","","133.8","","122.9","","134.4","","158.9","","179.2","","200.1","","216.1","","237.6","","259.3","","285.7","","306.0","","321.8","","342.0",""
"129","Madagascar","23012","Consumer Prices, General Indices (2000 = 100)","7006","June","",,,"105.1","","132.6","","121.4","","137.5","","158.9","","180.5","","198.5","","216.8","","237.0","","260.8","","285.8","","306.4","","323.1","","343.2",""
"129","Madagascar","23012","Consumer Prices, General Indices (2000 = 100)","7007","July","",,,"105.5","","127.7","","120.5","","141.9","","163.6","","182.5","","198.6","","219.6","","237.7","","262.2","","286.8","","306.1","","324.4","","344.5",""
"129","Madagascar","23012","Consumer Prices, General Indices (2000 = 100)","7008","August","",,,"106.0","","125.6","","120.4","","144.4","","168.2","","184.4","","200.0","","222.6","","239.5","","264.0","","287.4","","306.9","","325.5","","345.5",""
"129","Madagascar","23012","Consumer Prices, General Indices (2000 = 100)","7009","September","",,,"107.1","","125.5","","120.8","","147.5","","169.3","","187.7","","203.1","","225.2","","243.1","","266.2","","288.6","","308.0","","327.3","","347.2",""
"129","Madagascar","23012","Consumer Prices, General Indices (2000 = 100)","7010","October","",,,"108.3","","125.6","","121.1","","150.2","","171.3","","190.9","","205.9","","228.3","","245.9","","269.0","","290.3","","309.5","","329.4","","348.8",""
"129","Madagascar","23012","Consumer Prices, General Indices (2000 = 100)","7011","November","",,,"109.1","","125.0","","122.6","","154.5","","174.6","","192.2","","208.5","","229.6","","248.8","","272.5","","292.5","","311.6","","331.6","","350.8",""
"129","Madagascar","23012","Consumer Prices, General Indices (2000 = 100)","7012","December","",,,"110.2","","125.1","","124.1","","157.6","","176.1","","195.2","","211.1","","232.5","","251.1","","276.7","","295.8","","314.8","","334.5","","354.7",""
"129","Madagascar","23012","Consumer Prices, General Indices (2000 = 100)","7013","Year average","",,,"107.4","","125.1","","123.0","","139.9","","152.6","","183.7","","202.6","","221.3","","241.2","","263.5","","288.4","","306.8","","324.7","","344.4",""
"130","Malawi","23013","Consumer Prices, Food Indices (2000 = 100)","7001","January","","103.0","","118.1","","141.4","","153.7","","158.9","","183.5","","216.4","","237.4","","253.4","","274.5","","293.0","","301.6","","319.9","","407.3","","505.4",""
"130","Malawi","23013","Consumer Prices, Food Indices (2000 = 100)","7002","February","","108.2","","121.6","","146.6","","158.9","","165.1","","190.7","","228.7","","249.4","","266.2","","289.5","","309.2","","320.4","","342.2","","452.5","","544.9",""
"130","Malawi","23013","Consumer Prices, Food Indices (2000 = 100)","7003","March","","109.9","","118.1","","144.1","","155.2","","163.2","","191.1","","227.7","","246.5","","263.6","","286.6","","306.0","","317.4","","341.1","","446.8","","534.3",""
"130","Malawi","23013","Consumer Prices, Food Indices (2000 = 100)","7004","April","","105.2","","115.4","","138.1","","148.9","","157.6","","185.7","","220.0","","237.3","","252.6","","273.6","","290.9","","300.4","","327.2","","425.2","","508.3",""
"130","Malawi","23013","Consumer Prices, Food Indices (2000 = 100)","7005","May","","100.1","","113.4","","135.0","","142.7","","151.2","","179.3","","211.8","","227.0","","240.7","","258.6","","273.5","","280.8","","316.5","","406.3","","485.1",""
"130","Malawi","23013","Consumer Prices, Food Indices (2000 = 100)","7006","June","","92.9","","106.3","","127.6","","132.7","","141.1","","168.7","","198.3","","211.8","","225.5","","241.4","","254.2","","259.9","","304.7","","375.0","","449.5",""
"130","Malawi","23013","Consumer Prices, Food Indices (2000 = 100)","7007","July","","91.0","","108.2","","123.8","","130.4","","138.6","","165.3","","193.7","","206.6","","220.3","","235.6","","246.5","","252.4","","303.5","","358.1","","430.9",""
"130","Malawi","23013","Consumer Prices, Food Indices (2000 = 100)","7008","August","","86.3","","107.5","","124.4","","130.8","","139.1","","165.1","","184.2","","196.3","","210.3","","224.6","","234.5","","240.1","","302.6","","351.4","","435.9",""
"130","Malawi","23013","Consumer Prices, Food Indices (2000 = 100)","7009","September","","94.2","","118.4","","136.7","","139.5","","152.5","","176.3","","199.0","","212.3","","227.9","","242.5","","252.4","","259.3","","331.2","","389.3","","477.8",""
"130","Malawi","23013","Consumer Prices, Food Indices (2000 = 100)","7010","October","","97.0","","123.3","","135.8","","139.6","","154.7","","179.5","","200.9","","214.0","","229.9","","244.6","","253.2","","260.5","","343.8","","406.3","","493.7",""
"130","Malawi","23013","Consumer Prices, Food Indices (2000 = 100)","7011","November","","104.6","","128.5","","139.9","","143.8","","162.2","","188.9","","210.3","","224.3","","241.3","","256.6","","264.9","","274.1","","365.8","","436.9","","530.0",""
"130","Malawi","23013","Consumer Prices, Food Indices (2000 = 100)","7012","December","","107.6","","132.4","","143.3","","147.6","","168.4","","197.4","","218.3","","232.9","","251.7","","268.3","","276.1","","290.5","","391.1","","463.1","","565.5",""
"130","Malawi","23013","Consumer Prices, Food Indices (2000 = 100)","7013","Year average","","100.0","","117.6","","136.4","","143.6","","154.4","","181.0","","209.1","","224.7","","240.3","","258.0","","271.2","","279.8","","332.5","","409.9","","496.8",""
"130","Malawi","23012","Consumer Prices, General Indices (2000 = 100)","7001","January","","96.0","","121.0","","139.8","","154.7","","170.3","","194.1","","226.6","","248.4","","267.6","","294.5","","317.6","","338.4","","373.4","","490.5","","617.5",""
"130","Malawi","23012","Consumer Prices, General Indices (2000 = 100)","7002","February","","99.2","","123.8","","143.9","","159.1","","175.4","","200.4","","234.5","","256.0","","276.4","","303.1","","328.0","","351.0","","389.1","","523.2","","651.8",""
"130","Malawi","23012","Consumer Prices, General Indices (2000 = 100)","7003","March","","100.3","","122.3","","143.3","","158.0","","175.0","","201.0","","234.4","","254.6","","275.5","","301.7","","326.9","","350.3","","390.2","","524.0","","650.2",""
"130","Malawi","23012","Consumer Prices, General Indices (2000 = 100)","7004","April","","97.8","","121.2","","140.7","","154.5","","171.7","","198.0","","229.9","","249.2","","269.5","","294.4","","318.2","","340.7","","383.2","","513.1","","636.1",""
"130","Malawi","23012","Consumer Prices, General Indices (2000 = 100)","7005","May","","96.6","","120.6","","139.2","","151.7","","168.9","","195.0","","225.8","","243.7","","263.0","","285.9","","308.3","","329.9","","387.0","","512.3","","628.0",""
"130","Malawi","23012","Consumer Prices, General Indices (2000 = 100)","7006","June","","93.3","","116.7","","134.9","","146.4","","163.4","","189.3","","218.2","","234.9","","254.9","","276.4","","297.3","","318.2","","382.1","","493.3","","604.6",""
"130","Malawi","23012","Consumer Prices, General Indices (2000 = 100)","7007","July","","93.5","","117.6","","134.6","","146.3","","163.0","","188.4","","216.6","","232.6","","253.0","","273.3","","293.3","","315.1","","383.5","","483.2","","591.3",""
"130","Malawi","23012","Consumer Prices, General Indices (2000 = 100)","7008","August","","90.8","","117.4","","135.1","","147.3","","163.9","","189.0","","211.8","","227.1","","247.8","","267.1","","286.4","","308.2","","386.8","","480.4","","598.2",""
"130","Malawi","23012","Consumer Prices, General Indices (2000 = 100)","7009","September","","99.4","","123.6","","142.7","","155.8","","172.9","","200.1","","223.5","","239.3","","261.6","","281.2","","300.9","","324.2","","416.1","","508.2","","628.8",""
"130","Malawi","23012","Consumer Prices, General Indices (2000 = 100)","7010","October","","104.4","","126.0","","142.3","","155.8","","174.8","","202.5","","224.7","","241.0","","263.7","","282.9","","301.9","","326.5","","426.4","","520.7","","642.1",""
"130","Malawi","23012","Consumer Prices, General Indices (2000 = 100)","7011","November","","112.7","","129.8","","145.4","","159.5","","180.0","","209.1","","230.9","","248.0","","271.8","","291.3","","310.0","","337.6","","450.0","","544.9","","674.0",""
"130","Malawi","23012","Consumer Prices, General Indices (2000 = 100)","7012","December","","115.8","","132.4","","147.6","","162.1","","184.3","","214.8","","236.6","","254.4","","279.7","","300.9","","319.8","","351.1","","472.5","","567.1","","703.9",""
"130","Malawi","23012","Consumer Prices, General Indices (2000 = 100)","7013","Year average","","100.0","","122.7","","140.8","","154.3","","172.0","","198.5","","226.1","","244.1","","265.4","","287.7","","309.1","","332.6","","403.4","","513.4","","635.6",""
"136","Mauritania","23013","Consumer Prices, Food Indices (2000 = 100)","7001","January","","96.1","","105.5","","107.3","","117.4","","120.2","","146.3","","148.1","","167.8","","183.3","","191.8","","203.9","","218.8","","230.2","","237.0","","249.6",""
"136","Mauritania","23013","Consumer Prices, Food Indices (2000 = 100)","7002","February","","96.2","","106.1","","107.6","","117.4","","121.3","","147.3","","149.5","","168.1","","184.8","","192.0","","205.3","","219.3","","230.6","","237.3","","249.4",""
"136","Mauritania","23013","Consumer Prices, Food Indices (2000 = 100)","7003","March","","97.1","","106.1","","107.6","","117.6","","124.2","","148.4","","151.5","","168.4","","185.2","","191.1","","205.8","","220.7","","231.4","","237.5","","249.6",""
"136","Mauritania","23013","Consumer Prices, Food Indices (2000 = 100)","7004","April","","98.2","","106.2","","107.9","","117.7","","125.3","","148.9","","153.2","","170.3","","186.7","","190.5","","206.7","","221.1","","232.6","","239.4","","249.9",""
"136","Mauritania","23013","Consumer Prices, Food Indices (2000 = 100)","7005","May","","98.6","","106.5","","109.1","","117.8","","126.6","","150.0","","154.6","","171.2","","189.5","","191.1","","208.5","","221.7","","232.7","","240.7","","251.2",""
"136","Mauritania","23013","Consumer Prices, Food Indices (2000 = 100)","7006","June","","99.0","","105.8","","109.0","","117.8","","129.1","","151.3","","155.6","","172.3","","191.0","","192.6","","209.0","","222.3","","233.0","","242.9","","252.3",""
"136","Mauritania","23013","Consumer Prices, Food Indices (2000 = 100)","7007","July","","101.3","","106.6","","110.3","","117.7","","130.9","","152.6","","158.0","","173.6","","193.8","","194.6","","210.0","","223.5","","233.1","","244.1","","255.0",""
"136","Mauritania","23013","Consumer Prices, Food Indices (2000 = 100)","7008","August","","102.6","","106.5","","112.9","","117.9","","135.5","","154.4","","159.8","","175.0","","195.7","","196.6","","213.5","","224.6","","234.1","","248.2","","258.5",""
"136","Mauritania","23013","Consumer Prices, Food Indices (2000 = 100)","7009","September","","101.9","","107.0","","114.2","","118.6","","136.3","","146.9","","162.6","","176.8","","196.5","","198.4","","214.0","","227.1","","235.1","","249.6","","263.0",""
"136","Mauritania","23013","Consumer Prices, Food Indices (2000 = 100)","7010","October","","102.3","","107.2","","115.5","","118.6","","140.5","","147.7","","163.5","","178.8","","194.7","","200.5","","214.3","","228.4","","236.6","","249.8","",,
"136","Mauritania","23013","Consumer Prices, Food Indices (2000 = 100)","7011","November","","102.3","","107.2","","116.3","","118.7","","142.0","","147.9","","165.1","","181.3","","193.0","","202.6","","216.6","","229.5","","236.6","","250.0","",,
"136","Mauritania","23013","Consumer Prices, Food Indices (2000 = 100)","7012","December","","104.8","","107.6","","117.1","",,,"143.0","","149.4","","165.8","","182.7","","192.0","","204.7","","218.5","","230.0","","236.5","","249.6","",,
"136","Mauritania","23013","Consumer Prices, Food Indices (2000 = 100)","7013","Year average","","100.0","","106.5","","111.3","","117.9","","131.2","","149.3","","157.3","","173.9","","190.6","","195.5","","210.5","","223.9","","233.5","","243.8","",,
"136","Mauritania","23012","Consumer Prices, General Indices (2000 = 100)","7001","January","","98.3","","104.0","","105.0","","114.0","","115.4","","135.5","","141.4","","153.5","","166.2","","171.5","","179.9","","191.3","","202.2","","210.0","","217.1",""
"136","Mauritania","23012","Consumer Prices, General Indices (2000 = 100)","7002","February","","98.2","","105.0","","105.2","","114.2","","116.8","","136.1","","142.5","","154.6","","166.8","","171.7","","181.0","","191.6","","202.7","","210.1","","217.1",""
"136","Mauritania","23012","Consumer Prices, General Indices (2000 = 100)","7003","March","","98.2","","104.7","","105.4","","114.3","","118.8","","137.4","","144.1","","155.1","","167.0","","171.3","","181.9","","192.5","","203.5","","210.2","","217.3",""
"136","Mauritania","23012","Consumer Prices, General Indices (2000 = 100)","7004","April","","98.3","","104.7","","105.9","","114.3","","119.9","","138.0","","145.3","","156.3","","167.8","","171.5","","182.8","","192.9","","204.4","","211.0","","217.5",""
"136","Mauritania","23012","Consumer Prices, General Indices (2000 = 100)","7005","May","","98.8","","104.7","","106.7","","114.3","","120.6","","139.5","","146.6","","157.5","","169.4","","171.9","","183.9","","193.6","","204.6","","211.6","","218.3",""
"136","Mauritania","23012","Consumer Prices, General Indices (2000 = 100)","7006","June","","98.9","","104.7","","107.3","","114.4","","122.6","","140.5","","147.5","","158.4","","170.3","","172.4","","184.3","","194.2","","204.7","","212.8","","218.9",""
"136","Mauritania","23012","Consumer Prices, General Indices (2000 = 100)","7007","July","","100.4","","104.8","","108.3","","114.4","","124.5","","141.5","","148.6","","159.5","","172.5","","173.6","","185.1","","195.0","","204.9","","213.7","","220.3",""
"136","Mauritania","23012","Consumer Prices, General Indices (2000 = 100)","7008","August","","101.3","","104.8","","111.0","","114.4","","127.0","","142.7","","149.8","","159.7","","173.7","","174.6","","186.7","","196.5","","205.5","","216.0","","222.3",""
"136","Mauritania","23012","Consumer Prices, General Indices (2000 = 100)","7009","September","","101.4","","104.9","","111.9","","114.5","","128.5","","139.1","","151.2","","160.1","","174.2","","175.8","","187.1","","198.6","","206.2","","216.7","","225.1",""
"136","Mauritania","23012","Consumer Prices, General Indices (2000 = 100)","7010","October","","101.4","","104.9","","112.4","","114.6","","130.7","","139.7","","152.0","","161.3","","173.4","","177.0","","188.0","","199.4","","207.6","","217.0","",,
"136","Mauritania","23012","Consumer Prices, General Indices (2000 = 100)","7011","November","","101.8","","105.0","","113.3","","114.7","","132.4","","140.1","","152.8","","163.3","","171.6","","178.4","","189.3","","200.2","","207.7","","217.2","",,
"136","Mauritania","23012","Consumer Prices, General Indices (2000 = 100)","7012","December","","103.2","","105.0","","113.8","","115.0","","133.1","","140.9","","153.4","","164.7","","171.1","","179.6","","190.6","","201.1","","207.9","","217.2","",,
"136","Mauritania","23012","Consumer Prices, General Indices (2000 = 100)","7013","Year average","","100.0","","104.7","","108.9","","114.4","","124.2","","139.3","","147.9","","158.7","","170.4","","174.1","","185.1","","195.6","","205.1","","213.6","",,
"137","Mauritius","23013","Consumer Prices, Food Indices (2000 = 100)","7001","January","","99.9","","101.9","","108.9","","113.3","","119.6","","126.7","","136.5","",,,"179.1","","196.3","","202.5","","213.7","","221.1","","225.4","","245.5",""
"137","Mauritius","23013","Consumer Prices, Food Indices (2000 = 100)","7002","February","","99.2","","102.3","","110.8","","113.6","","121.6","","127.5","","137.1","",,,"183.7","","197.0","","202.8","","216.2","","220.2","","227.9","","254.7",""
"137","Mauritius","23013","Consumer Prices, Food Indices (2000 = 100)","7003","March","","99.7","","101.9","","112.3","","113.5","","121.2","","128.1","","138.0","",,,"184.5","","197.4","","203.9","","217.9","","220.5","","227.6","","247.8",""
"137","Mauritius","23013","Consumer Prices, Food Indices (2000 = 100)","7004","April","","99.2","","102.2","","112.9","","113.6","","121.4","","128.6","","138.2","",,,"186.0","","197.9","","204.2","","217.1","","221.6","","230.8","","247.1",""
"137","Mauritius","23013","Consumer Prices, Food Indices (2000 = 100)","7005","May","","99.7","","102.5","","113.1","","115.0","","121.6","","129.2","","137.6","",,,"188.5","","197.9","","203.9","","217.4","","221.6","","229.9","","239.1",""
"137","Mauritius","23013","Consumer Prices, Food Indices (2000 = 100)","7006","June","","99.6","","104.0","","112.9","","115.7","","121.6","","129.3","","138.4","",,,"190.5","","199.6","","204.8","","218.0","","223.1","","231.3","","240.6",""
"137","Mauritius","23013","Consumer Prices, Food Indices (2000 = 100)","7007","July","","99.5","","104.6","","112.3","","116.1","","122.0","","130.1","","143.8","","164.1","","193.7","","199.9","","206.2","","218.8","","223.4","","230.8","","238.6",""
"137","Mauritius","23013","Consumer Prices, Food Indices (2000 = 100)","7008","August","","99.8","","104.9","","112.3","","116.0","","122.1","","129.5","","145.5","","164.8","","195.7","","200.0","","205.9","","218.8","","224.0","","228.2","","241.3",""
"137","Mauritius","23013","Consumer Prices, Food Indices (2000 = 100)","7009","September","","100.3","","105.1","","112.9","","116.9","","123.1","","129.9","","147.1","","166.5","","195.9","","199.4","","207.7","","219.6","","224.2","","229.3","","237.5",""
"137","Mauritius","23013","Consumer Prices, Food Indices (2000 = 100)","7010","October","","100.7","","105.6","","113.0","","116.7","","124.5","","130.8","","147.1","","170.2","","197.3","","198.6","","208.2","","218.6","","224.9","","231.7","","231.9",""
"137","Mauritius","23013","Consumer Prices, Food Indices (2000 = 100)","7011","November","","101.0","","106.5","","112.9","","116.7","","124.4","","131.2","","149.4","","172.8","","197.1","","199.4","","209.6","","219.2","","224.2","","234.6","","232.6",""
"137","Mauritius","23013","Consumer Prices, Food Indices (2000 = 100)","7012","December","","101.8","","107.3","","112.5","","117.2","","124.7","","132.3","","150.5","","175.1","","195.7","","198.2","","210.6","",,,,,"234.4","","233.1",""
"137","Mauritius","23013","Consumer Prices, Food Indices (2000 = 100)","7013","Year average","","100.0","","104.0","","112.2","","115.4","","122.3","","129.5","","142.4","","168.9","","190.7","","198.5","","205.8","","217.9","","222.6","","230.2","","240.8",""
"137","Mauritius","23012","Consumer Prices, General Indices (2000 = 100)","7001","January","","98.4","","103.2","","109.4","","114.9","","119.5","","126.4","","134.0","",,,"160.2","","168.6","","172.8","","183.9","","192.8","","198.4","","208.4",""
"137","Mauritius","23012","Consumer Prices, General Indices (2000 = 100)","7002","February","","98.9","","103.7","","110.4","","115.1","","119.9","","127.1","","134.5","",,,"161.8","","169.3","","173.4","","185.2","","192.8","","199.7","","211.0",""
"137","Mauritius","23012","Consumer Prices, General Indices (2000 = 100)","7003","March","","99.2","","103.5","","111.0","","115.0","","119.9","","127.5","","135.2","",,,"162.0","","169.7","","173.7","","186.3","","193.4","","200.4","","209.4",""
"137","Mauritius","23012","Consumer Prices, General Indices (2000 = 100)","7004","April","","99.1","","103.7","","111.2","","115.2","","120.2","","127.5","","135.0","",,,"163.6","","169.9","","174.4","","186.6","","193.7","","201.1","","209.4",""
"137","Mauritius","23012","Consumer Prices, General Indices (2000 = 100)","7005","May","","99.2","","103.9","","111.4","","116.0","","120.5","","127.6","","135.4","",,,"165.2","","169.9","","174.1","","186.6","","193.7","","200.9","","207.7",""
"137","Mauritius","23012","Consumer Prices, General Indices (2000 = 100)","7006","June","","99.2","","104.8","","111.4","","116.4","","121.2","","127.7","","137.4","",,,"165.8","","171.2","","175.3","","186.8","","194.2","","201.1","","207.7",""
"137","Mauritius","23012","Consumer Prices, General Indices (2000 = 100)","7007","July","","99.4","","106.3","","112.3","","117.1","","122.5","","128.5","","141.5","","151.6","","169.0","","172.2","","175.7","","187.4","","194.4","","201.4","","207.7",""
"137","Mauritius","23012","Consumer Prices, General Indices (2000 = 100)","7008","August","","99.8","","106.5","","112.8","","117.0","","122.7","","128.5","","142.5","","152.2","","170.0","","171.8","","176.3","","187.7","","194.7","","200.9","","208.4",""
"137","Mauritius","23012","Consumer Prices, General Indices (2000 = 100)","7009","September","","99.9","","106.6","","113.2","","117.5","","123.2","","127.7","","143.4","","153.9","","170.6","","172.2","","176.5","","187.6","","194.9","","201.3","","207.1",""
"137","Mauritius","23012","Consumer Prices, General Indices (2000 = 100)","7010","October","","102.1","","107.0","","114.3","","117.9","","124.8","","128.7","","144.1","","156.1","","171.3","","171.5","","176.9","","187.4","","195.3","","202.0","","205.9",""
"137","Mauritius","23012","Consumer Prices, General Indices (2000 = 100)","7011","November","","102.3","","107.5","","114.2","","118.0","","124.9","","129.4","","145.2","","157.3","","170.3","","171.5","","178.2","","190.6","","196.5","","204.2","","205.9",""
"137","Mauritius","23012","Consumer Prices, General Indices (2000 = 100)","7012","December","","102.6","","108.0","","114.1","","118.6","","125.2","","130.1","","145.6","","158.2","","168.9","","171.3","","181.9","","190.6","","196.8","","204.8","","205.1",""
"137","Mauritius","23012","Consumer Prices, General Indices (2000 = 100)","7013","Year average","","100.0","","105.4","","112.2","","116.5","","122.0","","128.1","","139.5","","154.9","","166.5","","170.8","","175.8","","187.2","","194.4","","201.3","","207.8",""
"143","Morocco","23013","Consumer Prices, Food Indices (2000 = 100)","7001","January","","146.0","","146.4","","150.1","","150.4","","154.0","","155.9","","159.2","","164.4","","169.8","","181.0","","110.2","","115.0","","116.9","","122.0","","121.3",""
"143","Morocco","23013","Consumer Prices, Food Indices (2000 = 100)","7002","February","","144.4","","145.5","","151.8","","152.0","","155.2","","157.1","","158.8","","164.0","","171.9","","182.9","","112.5","","117.1","","117.7","","121.8","","120.4",""
"143","Morocco","23013","Consumer Prices, Food Indices (2000 = 100)","7003","March","","146.4","","144.5","","155.6","","149.8","","155.7","","158.0","","159.8","","165.9","","175.1","","185.6","","116.5","","116.8","","117.8","","120.5","","119.4",""
"143","Morocco","23013","Consumer Prices, Food Indices (2000 = 100)","7004","April","","149.5","","145.0","","154.2","","151.1","","156.0","","157.6","","163.2","","168.6","","179.4","","186.7","","115.6","","114.0","","117.1","","120.4","","119.3",""
"143","Morocco","23013","Consumer Prices, Food Indices (2000 = 100)","7005","May","","145.9","","145.8","","157.7","","151.8","","157.2","","157.4","","166.9","","165.7","","182.8","","181.5","","115.6","","114.6","","117.8","","121.6","","118.8",""
"143","Morocco","23013","Consumer Prices, Food Indices (2000 = 100)","7006","June","","145.2","","145.7","","153.2","","151.9","","155.1","","154.3","","162.2","","166.9","","181.3","","175.1","","112.8","","113.5","","118.0","","121.6","","119.5",""
"143","Morocco","23013","Consumer Prices, Food Indices (2000 = 100)","7007","July","","144.7","","145.1","","148.4","","151.5","","154.6","","153.8","","159.3","","166.0","","181.1","","175.1","","111.4","","115.1","","118.8","","121.3","","119.4",""
"143","Morocco","23013","Consumer Prices, Food Indices (2000 = 100)","7008","August","","145.5","","145.7","","148.1","","154.8","","157.5","","155.5","","162.2","","168.5","","182.5","","180.5","","113.9","","118.7","","120.6","","123.8","","119.9",""
"143","Morocco","23013","Consumer Prices, Food Indices (2000 = 100)","7009","September","","147.8","","145.2","","149.1","","158.3","","158.6","","156.8","","164.7","","173.1","","184.4","","187.7","","117.0","","118.9","","120.7","","122.6","","119.6",""
"143","Morocco","23013","Consumer Prices, Food Indices (2000 = 100)","7010","October","","153.4","","145.4","","150.5","","161.8","","159.4","","159.9","","168.1","","173.9","","183.6","","183.2","","119.2","","117.8","","121.1","","122.8","","121.2",""
"143","Morocco","23013","Consumer Prices, Food Indices (2000 = 100)","7011","November","","151.7","","145.4","","153.2","","159.2","","158.6","","159.4","","167.0","","171.6","","182.7","",,,"117.1","","117.9","","120.7","","121.3","","121.4",""
"143","Morocco","23013","Consumer Prices, Food Indices (2000 = 100)","7012","December","","147.5","","149.9","","152.5","","155.9","","155.3","","157.7","","164.9","","171.4","","183.5","",,,"114.5","","116.4","","121.9","","120.6","","122.5",""
"143","Morocco","23013","Consumer Prices, Food Indices (2000 = 100)","7013","Year average","","147.3","","145.8","","152.0","","154.1","","156.5","","156.9","","163.1","","168.3","","179.8","",,,"114.7","","116.3","","119.1","","121.7","","120.2",""
"143","Morocco","23012","Consumer Prices, General Indices (2000 = 100)","7001","January","","99.2","","100.4","","102.5","","103.2","","105.1","","106.5","","109.0","","112.0","","113.9","","118.4","","106.5","","108.8","","109.8","","112.6","","113.2",""
"143","Morocco","23012","Consumer Prices, General Indices (2000 = 100)","7002","February","","98.8","","100.1","","103.2","","103.8","","105.5","","106.9","","108.9","","111.8","","114.6","","118.9","","107.5","","109.7","","110.1","","112.5","","113.0",""
"143","Morocco","23012","Consumer Prices, General Indices (2000 = 100)","7003","March","","99.5","","99.9","","104.4","","103.2","","105.8","","107.1","","109.3","","112.1","","115.6","","119.8","","109.0","","109.6","","109.9","","112.3","","112.7",""
"143","Morocco","23012","Consumer Prices, General Indices (2000 = 100)","7004","April","","100.4","","100.1","","104.0","","103.6","","105.9","","107.1","","110.4","","112.9","","117.1","","120.2","","108.7","","108.4","","109.7","","112.3","","112.8",""
"143","Morocco","23012","Consumer Prices, General Indices (2000 = 100)","7005","May","","99.4","","100.5","","105.1","","103.8","","106.3","","107.1","","111.6","","112.1","","118.1","","118.6","","108.7","","108.7","","109.8","","112.9","","112.6",""
"143","Morocco","23012","Consumer Prices, General Indices (2000 = 100)","7006","June","","99.2","","100.5","","103.8","","103.9","","105.7","","106.2","","110.2","","112.4","","117.7","","116.7","","107.6","","108.3","","110.4","","112.9","","112.8",""
"143","Morocco","23012","Consumer Prices, General Indices (2000 = 100)","7007","July","","99.1","","100.4","","102.4","","103.8","","105.6","","106.1","","109.5","","112.2","","117.9","","116.7","","107.0","","108.9","","110.7","","112.5","","112.9",""
"143","Morocco","23012","Consumer Prices, General Indices (2000 = 100)","7008","August","","99.4","","100.6","","102.3","","104.9","","106.7","","106.9","","110.8","","113.0","","118.4","","118.4","","108.0","","110.4","","111.5","","113.6","","113.6",""
"143","Morocco","23012","Consumer Prices, General Indices (2000 = 100)","7009","September","","100.4","","100.6","","102.7","","106.2","","107.1","","107.4","","111.9","","114.6","","119.1","","120.7","","109.5","","110.4","","111.7","","113.6","","113.7",""
"143","Morocco","23012","Consumer Prices, General Indices (2000 = 100)","7010","October","","102.3","","100.9","","103.1","","107.3","","107.4","","108.5","","113.0","","114.9","","118.9","","119.4","","110.4","","110.0","","112.0","","113.7","","114.4",""
