"Sector(s):","Total Bilateral Aid To All Sectors","","Flow(s):","ODA","","Donor(s):","All Donors, Total","","Flow Type(s):","Net Disbursements","","Amount:","Current Prices (USD millions)","",

"","Time Period","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Recipient(s)",
"Niger","","0.04","1.99","4.38","4.51","14.86","15.13","22.07","22.02","30.65","33.38","31.54","40.89","43.24","70.85","134.81","137.27","125.71","95.02","155.23","172.53","165.43","191.36","257.16","173.57","157.75","297.64","303.71","354.65","371.41","298.05","387.59","369.56","356.71","338.52","372.95","272.39","252.06","333.15","292.14","187.07","209.09","259.05","300.45","479.82","547.59","522.15","544.41","544.3","612.29","469.29","738.8","644.64","889.5","796.81","917.84"
"Nigeria","","32.64","30.39","30.98","20.72","44.97","75.31","68.36","72.8","68.8","85.11","107.54","107.11","83","76.38","72.61","81.38","51.82","42.01","40.15","25.74","34.4","39.25","34.95","46.75","32.39","31.71","58.12","67.62","118.08","344","255.08","258.32","258.82","288.42","189.66","210.96","188.75","199.75","203.15","151.8","173.7","176.17","297.93","308.22","576.94","6408.81","11428.02","1956.26","1290.16","1657.07","2057.8","1764.65","1911.66","2515.1","2476.18"
"Niue","","..","..","..","..","..","..","..","..","..","..","..","..","1.34","1.65","2.9","2.27","2.78","3.4","4.2","4.97","3.69","4.18","4.39","5.56","3.15","3.53","4.16","6.73","5.25","5.59","7.16","9.41","4.71","4.61","6.95","8.24","6.72","5.32","4.08","4.13","3.2","3.43","4.69","9.15","14.27","21.09","8.96","14.77","18.04","8.97","15.19","20.91","20.13","18.3","13.66"
"Northern Mariana Islands","","5","6.01","8.02","17.01","11.08","18.21","18.08","20.22","29.91","46.11","48.19","53.26","57.21","65.61","75.28","81.33","89.57","91.61","101.21","111.67","109.14","136.29","161.84","133.86","185.23","158.98","232.06","185.28","152.21","158.75","63.11","29.14","7.39","88.95","2.3","-0.7","-1.57","0.69","0.2","0.12","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"Oman","","0.25","0.33","0.44","0.36","4.06","1.84","0.62","0.94","0.05","0.04","0.07","2.04","9.86","22.54","169.63","140.13","170.44","363.25","60.62","243.84","219.33","252","136.54","71.23","106.43","77.58","103.85","44.92","5.1","24.69","68.2","13.09","39.63","129.68","155.47","75.09","82.93","100.4","555.74","53.15","79.67","8.31","77.42","64.31","100.79","19.04","54.07","213.98","74.65","144.49","-21.61","..","..","..",".."
"Pakistan","","253.56","252.74","379.79","485.78","510.32","498.86","372.66","481.82","400.66","327.91","420.83","426.04","304.73","282.35","471.18","747.32","1014.97","615.78","640.45","716.85","1180.88","820.78","913.58","726.05","727.48","767.49","913.1","815.8","1353.21","1410.71","1126.89","1419.82","1023.03","1061.39","1606.23","821.42","1037.77","900.69","1057.9","741.29","702.69","1942.9","2105.44","1072.01","1439.79","1614.61","2180.44","2269.57","1549.71","2769.06","3020.3","3497.51","2015.65","2191.01","3611.9"
"Palau","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.01","0.01","201.89","142.32","63.02","38.38","89.12","28.84","39.13","34.49","31.58","25.85","19.55","23.69","37.32","22.34","42.94","35.35","28.43","28.33","15.58","35.46","23.41"
"Panama","","12.69","9.11","10.76","19.03","12.03","32.96","19.96","20.41","12.9","17.81","21.08","31.45","19.61","26.92","24.69","32.86","41.55","34.8","29.07","34.75","45.06","39.17","40.88","46.79","71.76","68.98","51.94","40.28","22.53","20.09","99.34","103.61","156.14","70.5","31.67","39.75","49.32","46.13","21.58","13.41","15.35","26.06","20.37","27.37","22.59","26.69","31.01","-135.01","28.54","65.01","125.99","110.79","50.62","7.3","-196.44"
"Papua New Guinea","","0.01","0.01","..","0.01","..","82.56","85.59","98.26","110.22","118.89","147.66","144.56","193.96","196.33","263.17","305.01","240.16","254.89","295.66","283.92","325.53","335.4","310.33","332.52","319.89","257.09","258.8","317.51","374.1","336.77","412.4","398.39","445.17","306.01","322.94","370.26","381.3","346.35","361.51","215.97","275.15","202.85","205.87","220.22","268.34","266.91","278.89","324.45","302.14","411.7","511.4","611.34","668.8","656.54","577.33"
"Paraguay","","9.32","9.07","3.89","10.22","10.55","9.55","12.4","17.76","20.64","18.58","18.84","22.88","25","24.52","34.91","36.95","41.13","47.88","42.81","30.34","30.47","54.48","85.04","51.26","50.34","49.99","66.17","80.75","75.87","93.37","57.19","145.39","98.13","128.69","95.11","139.34","88.48","108.14","76.67","78.06","81.55","61.38","56.77","51.24","22.44","50.65","55.97","107.95","133.54","147.79","120.11","92.82","102.91","128.57","60.18"
"Peru","","-11.84","-20.42","6.21","11.88","25.23","56.42","45.25","50.85","53.06","39.11","56.49","54.41","62.33","94.92","80.44","76.58","83.45","101.08","144","201.37","200.71","228.83","183.42","289.45","307.12","312.29","268.93","291.94","273.18","307","397.08","610.52","405.58","563.82","333.69","370.94","327.72","393.17","497.87","444.71","396.84","450.64","488.48","516.89","463.45","450.48","463.44","307.03","463.02","441.17","-299.53","598.97","385.34","359.79","324.83"
"Philippines","","51.73","19","30.51","21.96","73.18","92.4","42.02","82.96","65.21","80.6","46.04","72.82","163.22","222.12","157.45","176.84","184.97","181.15","247.52","266.98","298.53","374.84","330.96","423.11","380.12","458.79","918.98","730.8","819.08","822.45","1270.62","1050.25","1709.54","1480.32","1053.85","902.33","898.15","679.87","613.92","686.18","571.72","568.91","569.24","721.94","449.01","567.12","564.91","610.06","47.99","309.27","529.82","-183.58","-2.58","190.43","675.73"
"Qatar","","..","..","..","-0.02","..","..","0.01","0.01","..","0.04","0.06","0.1","0.2","0.3","0.51","0.77","1.26","0.84","0.14","0.17","0.54","0.85","0.86","1.05","1.33","1.86","2.35","2.83","1.83","4.99","2.97","2.88","2.92","3.77","3.22","3.74","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"Rwanda","","7.53","7.18","11.06","6.72","7.24","8.17","11.91","13.43","16.08","17.65","21.74","25.13","30.09","38.82","46.5","90.37","78.76","94.96","124.24","147.21","154.11","153.3","150.25","148.72","162.78","176.63","205.03","238.97","244.91","225.63","287.92","359.16","348.93","353.91","711.75","694.7","465.31","229.67","350.07","373.08","321.46","304.88","362.92","335.24","490.11","577.4","603.07","722.57","933.51","933.59","1031.39","1262.53","878.82","1086.14","1033.96"
"Saint Helena","","0.45","0.05","0.79","0.45","0.69","0.66","2.36","1.08","0.87","0.96","1.04","1.22","1.75","1.77","2.64","2.79","2.82","4.15","7.15","8.35","8.83","8.29","10.23","9.92","10","12.15","13.53","20.09","27.14","47.21","24.74","15.38","15.8","14.77","14.12","12.59","15.88","15.07","15.75","13.78","18.67","15.17","13.92","17.98","26.25","22.55","28.13","44.09","65.95","34.77","53.67","83.94","168.23","138.82","131.35"
"Saint Kitts and Nevis","","..","..","..","..","..","..","..","..","..","..","..","..","..","0.01","3.6","1.6","2.56","2.04","2.05","1.77","6.21","3.78","3.2","2.83","3.61","4.45","5.51","7.45","14.09","13.44","8.12","7.51","8.07","10.77","6.21","3.9","6.83","7.23","6.6","4.67","3.9","10.13","28.1","0.16","0.04","2.5","5.16","3.44","46.8","5.13","11.42","16.05","21.91","29.32",".."
"Saint Lucia","","..","..","..","..","..","..","..","..","..","..","..","..","..","0.09","7.46","8.83","7.19","4.4","3.71","2.13","8.63","11.48","8.16","6.89","5.65","6.98","11.66","10.71","17.96","18.67","12.31","23.12","27.12","25.63","31.5","48.22","38.58","25.46","6.1","25.63","10.98","16.52","33.26","15.43","-21.32","10.49","18.45","19.44","19.09","40.97","41.15","35.39","26.84","24.43","18.13"
"Saint Vincent and the Grenadines","","..","..","..","..","..","..","..","..","..","..","..","..","..","0.12","3.66","5.98","4.42","3.95","4.44","5.7","9.7","9.14","7.58","5.26","3.96","5.49","12.41","13.34","16.95","15.3","15.37","15.93","18.13","13.69","12.62","47.64","26.32","5.9","20.5","16.33","6.18","8.12","4.57","6.48","10.62","7.69","4.73","65.85","26.86","30.76","16.85","17.87","8.56","7.81","9.22"
"Samoa","","..","0.03","0.09","0.17","0.21","0.23","0.42","0.78","1.09","0.51","1.49","1.95","3.07","3.42","5.5","12.98","11.11","20.04","19.89","29.65","24.66","24.86","22.58","26.57","20.05","19.07","22.78","34.62","29.97","30.87","47.55","56.92","49.12","52.41","48.27","43.2","32.35","27.41","35.89","23.02","27.14","42.83","37.87","32.97","30.93","43.55","47.07","37.47","40.31","77.31","147.54","102.12","120.67","118.18","92.74"
"Sao Tome and Principe","","0.11","1.01","..","..","..","..","1.06","0.38","0.21","..","..","..","..","..","..","0.84","11.65","3.04","3.98","2.95","3.82","6","9.84","11.58","11.17","12.21","12.35","17.22","24.43","44.5","54.12","51.01","56.43","46.49","49.93","84.09","47.4","33.42","28.06","27.52","34.89","38.36","25.92","37.98","33.63","32.44","22.93","51.09","47.33","30.51","49.3","72.39","48.79","51.78","38.58"
"Saudi Arabia","","8.01","-0.19","-10.25","-2.53","-0.43","0.35","0.32","0.43","0.5","1.36","1.46","1.91","2.23","2.73","3.61","2.99","1.78","6.69","6.15","10.73","12.83","25.44","46.34","42.37","35.1","27.48","30.18","21.32","18.71","13.61","14.66","13.79","49.81","29.07","16.72","16.99","14.08","1.38","16.59","22.15","21.96","13.11","17.13","13.79","20.24","25.11","24.3","-131.07","..","..","..","..","..","..",".."
"Senegal","","0.13","0.24","12.84","11.18","57.46","47.52","43.84","48.07","49.23","55.24","42.51","53.24","48.2","78.44","138.16","139.39","118.05","119.69","212.5","303.84","261.11","394.86","284.62","326.43","361.89","290.48","580.23","664.23","599.75","710.79","811.73","627.52","662.38","493.12","635.49","652.34","573.88","423.14","501.05","534.95","431.18","432.06","443.1","456.78","1069.65","697.98","865.04","869.72","1068.51","1016.23","936.93","1055.07","1073.49","992.33","1106.88"
"Serbia","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","49.22","95.06","69.51","97.36","108.23","707.4","1134.27","1304.18","2084.64","1320.18","1157.71","1066.36","1577.62","839.96","973.18","623.7","659.92","1379.78","1089.08","780.34","371.05"
"Seychelles","","1.1","1","0.49","0.64","0.94","1.55","0.93","2.24","2.46","1.29","4.02","7.74","8.72","7.99","8.53","7.48","7.4","10.89","16.37","25.13","21.5","16.83","18.1","15.33","15.03","22.04","28.54","24.15","20.61","19.56","35.56","22.74","19.09","19.38","12.71","12.83","18.9","17.05","23.95","12.92","23.1","13.23","57.65","10.15","10.36","16.73","13.64","11.04","12.52","22.76","56.04","22.09","35.58","25.45","9.7"
"Sierra Leone","","6.72","14.97","7.6","9.79","10.06","17.52","10.22","7.49","10.73","8.81","6.63","10.41","10.2","14.08","10.32","16.63","13","25.28","39.31","52.92","90.56","59.6","81.75","64.8","57.91","63.8","90.49","66.01","101.52","98.66","59.32","103.27","133.06","206.47","273.73","212.27","182.52","117.91","106.43","73.63","180.64","334.82","383.12","337.08","376.29","339.85","380.47","549.78","378.21","448.26","458.16","422.74","439.8","447.01","910.56"
"Singapore","","-0.23","0.01","1.02","0.62","0.45","2.28","1.86","6.89","4.61","15.3","28.65","30.92","29.8","25.34","21.12","12.27","12.28","13.09","6.63","5.52","13.89","21.72","20.41","14.35","40.16","23.25","29.3","23.27","21.89","94.83","-3.1","7.77","19.94","23.64","16.86","16.66","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"Slovenia","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","7.14","31.87","52.54","82.2","96.62","39.76","31.05","60.81","125.66","52.76","..","..","..","..","..","..","..","..","..","..","..",".."
"Solomon Islands","","1.84","2.01","2.31","2.95","2.91","4.23","5.31","6","6.69","7.45","8.22","7.07","12.56","11.63","12.02","22.3","19.86","16.72","26.56","26.3","44.53","31.11","28.41","27.45","19.35","20.84","30.03","56.82","58.31","49.41","45.66","36.61","45.57","56.13","47.89","47.69","42.62","41.73","42.59","39.63","68.25","58.77","26.18","60.14","121.32","198.47","204.51","246.05","224.31","205.85","340.49","339.38","304.98","288.32","198.51"
"Somalia","","21.47","23.21","23.77","30.45","21.75","28.67","50.23","14.41","31.9","32.96","27.62","30.57","29.73","50.96","80.95","165.4","101.15","234.95","263.04","274.09","479.96","382.38","473.88","341.03","347.59","350.71","506.5","587.07","431.72","419.15","514.81","186.42","653.66","892.12","535.12","187.93","88.18","81.18","81.32","115.7","102.23","149.3","152.72","176.18","201.28","240.22","396.17","393.74","765.87","661.64","505.68","1098.98","990.13","1054.25","1109.38"
"South Africa","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","270.45","293.08","386.17","362.34","495.59","512.98","540.44","486.37","425.35","511.24","655.68","629.09","690.2","714.99","807.49","1125.18","1074.54","1026.68","1395.36","1065.94","1295.44","1070.44"
"South Sudan","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","436.92","1186.68","1399.65","1964.19"
"Sri Lanka","","11.09","11.23","13.08","10.79","8.88","14.95","29.03","45.81","54.02","49.86","49.14","55.72","57.82","57.55","79.73","147.51","164.61","184.3","321.89","318.86","386.92","374.87","414.18","469.08","454.59","468.26","546.75","476.05","633.41","617.81","728.34","889.08","639.61","664.05","600.85","553.8","486.3","330.79","424.3","261.98","275.22","341.35","343.2","671.76","506.38","1161.19","786.42","614.78","731.23","702.51","582.65","609.82","488.62","401.14","488.19"
"States Ex-Yugoslavia","","69.89","165.08","165.77","154.91","101.07","76.59","115.37","3.15","-6.94","6.09","-39.18","-3.87","35.15","121.6","63.84","25.55","31.14","6.87","-45.11","-29.3","-17.03","-14.86","-7.8","2.53","2.78","10.29","18.31","34.85","43.75","42.9","46.03","158.06","1465.31","2500.73","1016","435.87","275.75","68.86","106.32","437.51","306.69","140.25","837","116.92","98.58","64.24","141.94","54.94","51.33","17.47","17.64","16.51","3.75","4.33","9.59"
"Sudan","","27.59","14.38","9.79","15.22","20.07","29.45","37.71","14.79","32.2","8.89","7.79","8.9","63.64","37.16","209.16","293.83","262.39","305.41","377.93","694.18","672.14","631.47","749.87","957.54","614.76","1124.71","934.74","890.49","930.47","741.92","848.24","867.11","536.31","447.6","407.99","237.03","217.7","138.54","210.85","245.71","224.65","192.05","304.86","620.46","994.48","1825.81","2048.37","2120.59","2566.43","2350.91","2028.24","1740.99","1365.93","1502.95","871.86"
"Suriname","","8.82","10.34","8.96","13.79","11.65","16.47","3.63","3.91","17.86","17.58","25.24","27.11","35.21","29.62","47.94","52.57","103.39","89.9","65.29","94.37","82.01","96.56","101.29","3.82","5.06","10.61","13.55","22.17","21.32","50.79","61.13","43.56","79.7","78.83","60.13","76.72","109.07","76.18","58.82","35.02","34.33","23.19","11.59","10.86","23.89","44.17","64.22","150.87","101.5","157.04","104.45","89.92","39.6","30.05","12.62"
"Swaziland","","8.49","11.44","6.79","6.49","12.75","15.22","10.59","9.56","7.89","9.79","6","2.06","8.71","10.45","14.32","14.46","13.27","27.47","43.45","48.47","48.14","35.21","26.36","32.38","28.93","23.97","32.93","43.54","38.27","29.66","53.63","52.92","56.01","54.21","57.78","57.75","33.05","28.28","34.8","28.99","13.13","29.15","22.3","40.09","24.89","46.65","34.78","50.67","69.89","56.03","91.14","123.89","88.15","116.03","85.86"
"Syrian Arab Republic","","18.39","16.2","24.98","2.71","4.7","3.27","20.29","5.81","5.22","10.99","21.84","21.68","54.55","425.78","771.5","827.48","795.52","1033.32","919.9","2054.88","1912.84","1810.65","1155.91","890.97","643.98","609.98","727.09","792.14","190.03","124.62","882.82","535.49","196.74","258.58","744.02","355.97","215.99","196.69","155.14","228.49","158.94","152.94","62.78","122.14","105.63","70.22","19.19","83.54","156.76","208.07","134.92","335.84","1671.57","3637.78","4198.01"
"Tajikistan","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","11.84","25.96","66.5","65.08","103.14","85.94","160.59","122.5","123.54","165.3","168.35","148.11","253.42","251.5","241.24","222.11","288.68","408.12","433.32","347.97","392.65","389.44","356.29"
"Tanzania","","10.36","39.19","47.01","31.06","45.65","38.63","34.43","40.11","40.49","38.16","50.97","62.15","61.16","100.15","162.21","293.27","266.25","338.67","421.9","586.14","675.63","697.78","678.94","587.85","547.49","477.18","660.62","894.92","1007.85","906.89","1163.15","1073","1334.08","944.43","963.57","871.05","867.21","943.85","1001.42","991.86","1063.92","1274.23","1269.84","1725.39","1772.41","1499.07","1883.29","2821.59","2331.46","2933.14","2956.5","2440.16","2823.45","3431","2647.98"
"Thailand","","43.78","29.34","37.89","36.33","31.85","49.09","42.3","58.21","70.07","68.25","73.99","62.7","53.65","60.79","70.86","84.58","168.29","131.85","258.78","391.08","417.75","405.21","387.23","426.34","460.9","457.39","464.28","468.27","531.71","686.73","795.58","713.56","737.82","580.69","576.6","837.05","828.14","623.23","698.15","1013.58","696.63","280.36","293.32","-943.15","47.33","-167.66","-217.04","-310.99","-618.51","-77.76","-12.1","-137.6","-134.76","26.2","351.16"
"Timor-Leste","","..","1.64","..","..","..","..","..","0.32","..","..","..","..","..","..","0.01","0.25","0.45","..","0.01","0.46","0.5","0.25","0.23","0.45","..","..","0.3","..","0.02","..","0.1","0.94","0.13","0.42","0.23","0.02","0.08","0.43","1.67","152.82","231.27","194.17","219.05","175.03","161.24","184.76","209.07","278.27","277.54","216.44","291.3","278.93","282.24","256.68","247.01"
"Togo","","0.11","2.93","4.53","6.65","14.94","13.36","12.13","14.12","18.92","17.47","16.95","19.26","21.6","25.82","38.62","41.7","42.8","63.91","101.89","109.47","90.45","62.52","76.4","111.02","108.26","110.88","170.34","121.28","205.41","199.1","258.24","199.27","222.43","95.82","124.65","191.34","155.4","125.02","128.35","71.42","69.55","46.08","51.35","49.89","64.9","82.54","79.9","122.42","330.07","498.52","403.99","541.95","241.37","223.75","208.13"
"Tokelau","","..","..","..","..","..","..","..","..","..","..","..","..","0.42","0.44","0.88","0.21","1.2","1.17","0.96","1.77","1.9","1.42","1.93","1.81","1.84","1.73","1.99","1.82","3.72","4.56","4.78","4.44","4.27","2.87","3","3.73","4.88","4.41","3.58","4.66","3.52","3.88","4.78","6.42","8.44","15.98","10.93","12.89","21.43","9.82","14.6","20.04","18.74","24.06","18.69"
"Tonga","","0.01","0.02","0.07","0.05","0.06","0.5","0.61","1.32","1.58","0.59","1.35","0.71","1.17","1.34","3","3.27","4.43","6.67","9.47","23.79","16.38","18.03","17.36","17.91","15.63","13.36","14.9","21.19","18.67","24.51","29.75","19.29","23.7","31.23","35.16","38.84","32","27.52","24.68","21.19","18.82","20.27","22.59","27.85","19.36","31.98","21.49","30.86","25.71","39.24","70.42","93.61","78.26","81.15","79.9"
"Trinidad and Tobago","","..","0.08","0.55","11.52","12.03","16.24","9.04","2.14","8.62","6.7","5.78","6.25","4.39","4.2","5.72","5.39","4.71","5.5","4.46","4.06","3.93","-2.06","5.32","5.21","4.38","6.5","18.93","34.24","8.43","5.77","17.78","-2.21","7.46","1.43","21.14","24.86","16.5","33.03","13.78","26.2","-1.53","-1.73","-8.58","-2.9","-1.81","-1.98","13.82","20.8","9.29","6.84","4.33","..","..","..",".."
"Tunisia","","51.83","93.82","70.11","83.56","71.07","90.92","82.84","89.52","71.86","115.73","112.85","106.43","113.35","134.04","174.21","214.27","217.86","247.08","310.5","209.85","240.48","242.86","207.33","202.76","176.1","160.42","220.26","274.26","314.83","279.89","392.54","354.46","387.99","243.2","104.79","74.4","125.87","194.2","149.89","252.29","221.73","365.35","220.87","299.76","352.31","362.42","431.37","321.19","374.96","502.79","550.42","922.06","1016.89","710.41","921.28"
"Turkey","","137.31","188.28","229.59","222.67","162.08","189.41","202.97","197.73","174.63","172.15","175.8","203.59","232.51","82.92","50.19","58.49","126.03","93.01","175.61","583.42","952.93","727.1","647.5","355.86","240.48","180.1","339.96","378.87","281.78","144.91","1303.85","1610.03","356.27","446.71","197.33","312.54","245.06","5.74","28.09","10.46","326.93","131.62","279.1","164.61","285.32","396.02","565.74","792.14","1116.14","1361.52","1047.07","3288.44","3110.37","2842.76","3441.78"
"Turkmenistan","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","6.59","31.09","26.58","30.7","23.64","20.7","27.41","24.98","35.3","75.26","43.73","28.56","54.26","30.37","40.71","28.48","18.13","39.84","45.77","40.44","37.64","36.15","34.24"
"Turks and Caicos Islands","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","2.41","3.25","3.76","3.45","2.78","2.32","3.39","7.07","10.32","6.74","6.87","5.55","8.89","9.55","7.89","8.78","11.6","17.5","14.8","10.9","15.79","5.55","4.18","4.2","6.02","7.38","6.65","6.67","4.1","2.2","3.15","5.2","-0.42","15.39","..","..","..","..","..","..",".."
"Tuvalu","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.05","2.94","2.38","2.85","4.1","4.91","5.35","6.23","4.21","5.47","3.33","4.3","25.68","13.97","6.92","5.06","5.01","8.06","4.25","7.37","7.85","10.34","10.13","5.19","6.78","4.03","9.51","11.71","6.24","8","9.2","15.34","11.74","16.12","17.47","13.33","38.88","24.49","26.8","34.39"
"Uganda","","20.6","21.23","28.77","19.59","22.49","20.12","23.58","21.58","22.22","27.5","32.9","31.76","40.83","22.15","17.53","51.84","20.94","16.72","39.49","47.26","113.35","135.66","131.35","136.71","162.07","179.48","191.56","298.95","391.59","516.5","663.1","663.28","723.72","609.19","751.17","833.16","673.69","813.05","655.38","605.03","853.28","822.19","725.39","997.65","1216.02","1192.16","1586.43","1737.3","1641.47","1784.7","1688.02","1572.81","1641.76","1700.74","1632.93"
"Ukraine","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","411.69","483.5","420.28","617.97","666.25","651.38","775.15","767.6","783.48","1403.68"
"United Arab Emirates","","0.41","0.54","0.43","0.39","0.58","0.02","1.3","1.57","1.13","0.87","5.29","5.61","4.68","0.76","0.59","4.05","1.04","34.86","1.69","7.03","4.08","0.33","4.69","4.31","3.32","4.05","34.18","114.68","-11.97","-5.93","3.54","-7.66","-9.73","-10.17","-8.03","5.41","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"Uruguay","","17.33","-0.57","1.95","12.27","4.42","0.32","5.95","6.09","51.9","20.02","14.64","11.63","24.04","18.54","11.17","12.08","13.13","17.23","10.2","13.96","9.62","7.08","3.57","2.51","3.81","4.79","26.43","17.58","40.63","38.32","52.43","48.82","68.78","111.94","72.76","65.66","34.26","34.21","24.14","21.97","17.4","15.19","13.72","23.58","29.05","14.44","21.07","37.01","33.29","50.03","46.69","22.38","19.32","35.98","88.71"
"Uzbekistan","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1.51","7.98","28.25","83.72","87.69","139.71","158.33","155.4","185.75","153.88","189.25","194.55","245.89","169.79","149.3","169.85","187.32","189.75","232.08","203.64","254.94","292.74","324.39"
"Vanuatu","","0.15","0.28","0.41","0.51","0.65","0.58","2.17","2.01","2.33","3.22","3.23","4.8","6.16","7.44","16.13","12.48","30.93","14.55","18.78","38.32","43.98","30.38","25.87","26.77","24.27","21.63","24.27","50.89","38.93","39.51","49.53","52.24","39.83","34.98","41.72","45.58","31.07","27.16","40.64","37.21","45.8","31.71","27.48","32.81","38.74","39.48","48.79","56.69","92.27","103.19","108.25","90.68","101.42","90.89","98.39"
"Venezuela","","-7.49","-4.88","68.89","47.72","-51.7","3.8","30.47","20.53","54.01","13.99","9.8","10.21","21.25","15.88","7.83","18.16","-0.5","-0.23","-14.77","6.52","15.18","13.76","12.35","9.47","14.07","11.14","15.94","18.33","22.69","59.8","76.36","28.11","33.39","40.75","26.2","43.32","37.78","8.92","42.28","44.23","76.06","44.68","56.53","81.11","44.91","50.3","62.93","77.76","59.22","66.34","52.57","46.47","48.06","35.16","40.63"
"Viet Nam","","191.85","167.11","176.03","226.67","244.99","314.15","515.38","459.4","449.6","464.36","435.81","464.18","576.95","477.49","705.94","389.74","233.27","295.9","416.96","381.92","276.91","273.06","247.89","149.72","152.39","152.84","191.42","127.21","163.97","124.55","180.55","227.3","565.22","251.61","903.3","834.8","936","998.25","1177.33","1428.58","1681.36","1431.95","1280.22","1771.91","1846.31","1913.46","1844.54","2510.94","2551.93","3731.69","2939.09","3618.33","4113.88","4083.21","4217.86"
"Wallis and Futuna","","..","..","..","..","..","..","..","..","0.62","..","0.22","0.18","0.21","0.33","4.83","2.24","4.88","3.65","2.46","7.7","8.3","8.6","7.3","1.62","1.6","0.18","0.1","1.24","1.12","0.05","0.93","1.51","0.78","0.01","0.06","0.95","1.56","0.55","47.28","50.4","52.14","50.33","52.73","55.5","72.8","72.03","102.38","117.11","130.53","117.67","127.44","130.12","120.01","105.53","99.52"
"West Bank and Gaza Strip","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","178.74","471.98","514.11","552.41","613.03","612.57","580.55","684.5","997.59","971.61","1041.84","1160.84","1015.71","1360.25","1717.11","2470.08","2826.68","2512.56","2434.74","2005.31","2601.34","2486.51"
"Yemen","","14.69","14.88","18.08","21.58","23.33","31.54","38.58","25.12","6.2","4.76","16.86","31.85","51.1","63.6","181.69","251.38","480.76","446.86","396.92","360.85","574.32","509.78","613.35","436.61","560.1","431.15","345.82","488.7","305.35","374.28","449.83","296.35","253.77","313.18","171.14","171.23","251.71","353.66","393.08","459.14","311.28","370.39","216.75","243.8","266.43","296.53","287.41","242.56","429.61","557.85","666.52","476.24","709.22","1039.46","1164.22"
"Zambia","","0.92","0.91","5.88","5.38","20.99","10.86","29.19","61.03","30.3","20.25","13.24","21.39","21.52","44.91","57.1","86.2","61.61","107.99","183.99","276.71","317.21","230.8","315.49","214.99","235.73","319.29","451.31","422.37","474.78","366.72","474.81","877.97","1030.78","866.92","715.13","2030.67","608.06","609.51","347.97","623.03","794.65","570.84","811.33","774.54","1130.47","1172.05","1467.54","1007.84","1116.24","1267.06","917.45","1033.87","955.4","1142.22","994.55"
"Zimbabwe","","..","0.01","..","10.86","4.57","3.72","0.4","0.38","2.1","0.65","0.59","0.65","0.83","0.85","1.58","4.03","6.27","6.69","9.22","12.49","160.64","174.67","213.38","207.45","296.8","235.3","222.94","291.18","270.16","260.91","334.26","388.68","788.78","496.05","558.98","489.1","369.36","335.51","261.21","244.5","175.64","160.93","198.83","186.97","187.05","372.72","278.24","478.11","612.42","736.22","712.53","722.72","999.49","824.4","757.85"
"North of Sahara, regional","","29.21","0.7","0.42","0.36","..","0.06","2.13","0.66","-0.01","0.01","..","..","..","0.05","16.31","6.04","6.3","6.28","8.15","14.98","3.1","0.66","11.17","39.64","2.73","13.4","-0.25","21.11","15.87","24.72","15.16","5.7","13.11","41.71","49.14","70.62","54.06","20.81","21.48","63.83","35.6","18.85","29.44","112.4","181.37","165.8","144.04","281.01","257.91","267.01","323.03","463.27","219.07","231.8","285.05"
